benchmark,model,model_slug,input_tokens,reasoning_tokens,answer_tokens,score,score_raw,total_output_tokens
math-500,Gemini 2.0FlashThinking exp. (Jan),gemini-2-0-flash-thinking-exp-0121,55094.42800398817,0.0,264905.57199601183,94.4,0.944,264905.57199601183
math-500,Gemini 2.5 Flash,gemini-2-5-flash-reasoning-04-2025,47734.14889099383,0.0,562265.8511090062,93.2,0.932,562265.8511090062
math-500,Gemini 2.5Flash,gemini-2-5-flash-reasoning-04-2025,47751.71186538946,2746949.841256801,505298.44687780953,98.1,0.981,3252248.2881346107
math-500,Gemini 2.5Flash-Lite,gemini-2-5-flash-lite-reasoning,47840.68913718353,2718243.0321936235,433916.27866919286,96.9,0.969,3152159.3108628164
math-500,Gemini 2.5Pro,gemini-2-5-pro,47604.033325108416,1958672.824735166,393723.14193972544,96.7,0.967,2352395.966674892
math-500,Gemini 2.5Pro (Mar),gemini-2-5-pro-03-25,48088.84284559487,2215571.658759448,536339.4983949573,98.0,0.98,2751911.157154405
math-500,Gemini 2.5Pro (May),gemini-2-5-pro-05-06,49087.36424671222,754409.1944601809,896503.4412931068,98.6,0.986,1650912.6357532877
math-500,Gemma 3 12B,gemma-3-12b,50511.31304600005,0.0,339488.6869539999,85.3,0.853,339488.6869539999
math-500,Gemma 3 1B,gemma-3-1b,48197.74163683925,0.0,641802.2583631608,48.4,0.484,641802.2583631608
math-500,Gemma 3 27B,gemma-3-27b,51312.04413441879,0.0,328687.9558655812,88.3,0.883,328687.9558655812
math-500,Gemma 3 4B,gemma-3-4b,50952.90616568306,0.0,439047.09383431694,76.6,0.7659999999999999,439047.09383431694
math-500,Gemma 3n E2B,gemma-3n-e2b,48037.43042859594,0.0,421962.569571404,69.1,0.691,421962.569571404
math-500,Gemma 3n E4B,gemma-3n-e4b,47644.913515605054,0.0,412355.08648439497,77.1,0.7709999999999999,412355.08648439497
math-500,Gemma 3n E4B(May),gemma-3n-e4b-preview-0520,47156.58631507951,0.0,352843.4136849205,74.9,0.7490000000000001,352843.4136849205
math-500,Granite 3.3 8B,granite-3-3-8b-instruct,48060.80905847962,0.0,361939.1909415204,66.5,0.665,361939.1909415204
math-500,Grok 2,grok-2-1212,56824.93605139853,0.0,493175.0639486015,77.8,0.778,493175.0639486015
math-500,Grok 3,grok-3,46672.54404379765,0.0,1153327.4559562025,87.0,0.87,1153327.4559562025
math-500,Grok 3 miniReasoning(high),grok-3-mini-reasoning,48932.9876901763,1980259.6223303808,170807.38997944308,99.2,0.992,2151067.012309824
math-500,Grok 4,grok-4,48102.85639261192,1197551.387649974,54345.75595741413,99.0,0.99,1251897.1436073885
math-500,Grok Beta,grok-beta,57112.74236346624,0.0,282887.25763653376,73.7,0.737,282887.25763653376
math-500,Hermes 3 -Llama-3.1 70B,hermes-3-llama-3-1-70b,50147.91588002561,0.0,189852.0841199744,53.8,0.5379999999999999,189852.0841199744
math-500,Jamba 1.5 Large,jamba-1-5-large,56860.32741409869,0.0,283139.6725859013,60.6,0.606,283139.6725859013
math-500,Jamba 1.5 Mini,jamba-1-5-mini,57540.861922705146,0.0,352459.13807729486,35.7,0.357,352459.13807729486
math-500,Jamba 1.6 Large,jamba-1-6-large,57531.02002148863,0.0,292468.9799785114,58.0,0.58,292468.9799785114
math-500,Jamba 1.6 Mini,jamba-1-6-mini,56654.436338296575,0.0,363345.5636617034,25.7,0.257,363345.5636617034
math-500,Jamba 1.7 Large,jamba-1-7-large,48187.62709680233,0.0,271812.37290319765,60.0,0.6,271812.37290319765
math-500,Jamba 1.7 Mini,jamba-1-7-mini,48412.44116949786,0.0,211587.5588305021,25.8,0.258,211587.5588305021
math-500,Kimi K2,kimi-k2,47637.29449217205,0.0,522362.7055078279,97.1,0.971,522362.7055078279
math-500,LFM 40B,lfm-40b,49916.41542270246,0.0,190083.5845772976,48.0,0.48,190083.5845772976
math-500,Llama 2 Chat 13B,llama-2-chat-13b,57111.36570802569,0.0,302888.6342919743,32.9,0.3289999999999999,302888.6342919743
math-500,Llama 2 Chat 70B,llama-2-chat-70b,57417.98529175165,0.0,312582.0147082483,32.3,0.3229999999999999,312582.0147082483
math-500,Llama 2 Chat 7B,llama-2-chat-7b,57949.30028909296,0.0,172050.69971090704,5.9,0.059,172050.69971090704
math-500,Llama 3 70B,llama-3-instruct-70b,51581.71090036089,0.0,158418.2890996391,48.3,0.483,158418.2890996391
math-500,Llama 3 8B,llama-3-instruct-8b,172503.68396836452,0.0,1127496.3160316355,49.9,0.499,1127496.3160316355
math-500,Llama 3.1 405B,llama-3-1-instruct-405b,57043.77430225515,0.0,232956.22569774484,70.3,0.703,232956.22569774484
math-500,Llama 3.1 70B,llama-3-1-instruct-70b,166258.80918599572,0.0,833741.1908140043,64.9,0.649,833741.1908140043
math-500,Llama 3.1 8B,llama-3-1-instruct-8b,56691.11283121532,0.0,553308.8871687846,51.9,0.519,553308.8871687846
math-500,Llama 3.1Nemotron 70B,llama-3-1-nemotron-instruct-70b,57072.81822579308,0.0,282927.1817742069,73.3,0.733,282927.1817742069
math-500,Llama 3.1NemotronNano 4B v1.1,llama-3-1-nemotron-nano-4b-reasoning,48595.95019886276,2287073.84847955,164330.20132158758,94.7,0.947,2451404.0498011373
math-500,Llama 3.2 11B(Vision),llama-3-2-instruct-11b-vision,173483.7855941948,0.0,1126516.214405805,51.6,0.516,1126516.214405805
math-500,Llama 3.2 1B,llama-3-2-instruct-1b,50785.63137805853,0.0,309214.3686219415,14.0,0.14,309214.3686219415
math-500,Llama 3.2 3B,llama-3-2-instruct-3b,50870.117941625096,0.0,409129.8820583749,48.9,0.489,409129.8820583749
math-500,Llama 3.2 90B(Vision),llama-3-2-instruct-90b-vision,57145.72606983179,0.0,342854.2739301682,62.9,0.629,342854.2739301682
math-500,Llama 3.3 70B,llama-3-3-instruct-70b,57245.97070860359,0.0,292754.0292913964,77.3,0.773,292754.0292913964
math-500,Llama 3.3Nemotron Super49B,llama-3-3-nemotron-super-49b,50648.85381118328,0.0,279351.14618881675,77.5,0.775,279351.14618881675
math-500,Llama 3.3NemotronSuper 49B,llama-3-3-nemotron-super-49b,49046.38234550976,1196622.2590336076,154331.35862088265,95.9,0.959,1350953.6176544903
math-500,Llama 4 Maverick,llama-4-maverick,51568.029587228,0.0,338431.970412772,88.9,0.889,338431.970412772
math-500,Llama 4 Scout,llama-4-scout,50274.014646852745,0.0,319725.98535314726,84.4,0.8440000000000001,319725.98535314726
math-500,Llama NemotronSuper 49B v1.5,llama-nemotron-super-49b-v1-5-reasoning,49074.10059313664,0.0,380925.8994068634,77.0,0.77,380925.8994068634
math-500,LlamaNemotronSuper 49B v1.5,llama-nemotron-super-49b-v1-5-reasoning,49799.69584826089,2418287.1792651243,231913.12488661485,98.3,0.983,2650200.304151739
math-500,LlamaNemotronUltra,llama-3-1-nemotron-ultra-253b-v1-reasoning,50298.85488385961,1216457.923443651,133243.22167248928,95.2,0.952,1349701.1451161404
math-500,MagistralMedium 1,magistral-medium,48414.63050411721,4209860.843543806,241724.52595207613,91.7,0.917,4451585.369495883
math-500,MagistralSmall 1,magistral-small,130937.36186363634,3220832.727393152,148229.91074321166,96.3,0.963,3369062.638136364
math-500,MiniMax M140k,minimax-m1-40k,47656.44649507826,3237727.90764758,214615.6458573419,97.2,0.972,3452343.553504922
math-500,MiniMax M180k,minimax-m1-80k,48321.19324039603,211703.1242996094,9975.682459994568,98.0,0.98,221678.806759604
math-500,Mistral 7B,mistral-7b-instruct,170593.6818265083,0.0,669406.3181734917,12.1,0.121,669406.3181734917
math-500,Mistral Large 2(Jul),mistral-large-2407,171392.45286626642,0.0,668607.5471337335,71.4,0.7140000000000001,668607.5471337335
math-500,Mistral Large 2(Nov),mistral-large-2,46318.77773897066,0.0,183681.22226102927,73.6,0.736,183681.22226102927
math-500,Mistral Large(Feb),mistral-large,50976.81055703824,0.0,179023.18944296174,52.7,0.527,179023.18944296174
math-500,Mistral Medium,mistral-medium,55924.15377870487,0.0,204075.8462212952,40.5,0.405,204075.8462212952
math-500,Mistral Medium 3,mistral-medium-3,47746.67187097722,0.0,552253.3281290227,90.7,0.907,552253.3281290227
math-500,Mistral Saba,mistral-saba,56288.33456113063,0.0,233711.6654388694,67.7,0.677,233711.6654388694
math-500,Mistral Small 3,mistral-small-3,56332.27971308092,0.0,243667.7202869191,71.5,0.715,243667.7202869191
math-500,Mistral Small 3.1,mistral-small-3-1,56743.98354177542,0.0,243256.01645822456,70.7,0.7070000000000001,243256.01645822456
math-500,Mistral Small 3.2,mistral-small-3-2,47627.57811057674,0.0,582372.4218894233,88.3,0.883,582372.4218894233
math-500,Mistral Small(Feb),mistral-small-2402,171535.9395523457,0.0,508464.0604476543,56.2,0.562,508464.0604476543
math-500,Mistral Small(Sep),mistral-small,55707.46552882506,0.0,164292.5344711749,56.3,0.563,164292.5344711749
math-500,Mixtral 8x22B,mistral-8x22b-instruct,171590.39242825276,0.0,748409.6075717473,54.5,0.545,748409.6075717473
math-500,Mixtral 8x7B,mixtral-8x7b-instruct,51746.524464628856,0.0,198253.4755353712,29.9,0.299,198253.4755353712
math-500,Nova Lite,nova-lite,50948.1677386988,0.0,269051.8322613012,76.5,0.765,269051.8322613012
math-500,Nova Micro,nova-micro,51216.377764495024,0.0,258783.62223550497,70.3,0.703,258783.62223550497
math-500,Nova Premier,nova-premier,47272.0881831495,0.0,272727.9118168505,83.9,0.8390000000000001,272727.9118168505
math-500,Nova Pro,nova-pro,52003.02190247094,0.0,267996.9780975291,78.6,0.7859999999999999,267996.9780975291
math-500,OpenChat 3.5,openchat-35,170535.63619664556,0.0,649464.3638033544,30.7,0.307,649464.3638033544
math-500,Phi-3 Mini,phi-3-mini,50273.87531096295,0.0,209726.12468903707,45.7,0.457,209726.12468903707
math-500,Phi-4,phi-4,57646.4473066916,0.0,322353.55269330845,81.0,0.81,322353.55269330845
math-500,Phi-4 Mini,phi-4-mini,50415.94344423499,0.0,309584.056555765,69.6,0.696,309584.056555765
math-500,Phi-4 Multimodal,phi-4-multimodal,50668.63502911064,0.0,309331.3649708893,69.3,0.693,309331.3649708893
math-500,Pixtral Large,pixtral-large-2411,171666.43624709357,0.0,708333.5637529064,71.4,0.7140000000000001,708333.5637529064
math-500,QwQ-32B,qwq-32b,56328.22815154413,1514640.5290860753,429031.2427623806,95.7,0.957,1943671.771848456
math-500,QwQ32B-Preview,QwQ-32B-Preview,169534.68209873798,0.0,2730465.317901262,91.0,0.91,2730465.317901262
math-500,Qwen2 72B,qwen2-72b-instruct,170385.4884981839,0.0,739614.5115018161,70.1,0.701,739614.5115018161
math-500,Qwen2.5 72B,qwen2-5-72b-instruct,56791.17062997072,0.0,343208.82937002927,85.8,0.858,343208.82937002927
math-500,Qwen2.5 Coder 32B,qwen2-5-coder-32b-instruct,57629.12290373932,0.0,302370.87709626066,76.7,0.767,302370.87709626066
math-500,Qwen2.5 Coder 7B,qwen2-5-coder-7b-instruct,56343.00163219435,0.0,313656.9983678057,66.0,0.66,313656.9983678057
math-500,Qwen2.5 Instruct32B,qwen2.5-32b-instruct,171439.10303094517,0.0,738560.8969690548,80.5,0.805,738560.8969690548
math-500,Qwen2.5 Max,qwen-2-5-max,56328.14452453242,0.0,343671.8554754676,83.5,0.835,343671.8554754676
math-500,Qwen2.5 Turbo,qwen-turbo,170214.19408395037,0.0,809785.8059160496,80.5,0.805,809785.8059160496
math-500,Qwen3 0.6B,qwen3-0.6b-instruct,46298.01429079048,2010601.6343610587,243100.35134815093,75.0,0.75,2253701.985709209
math-500,Qwen3 1.7B,qwen3-1.7b-instruct-reasoning,47478.15186335134,2163057.8649575813,589463.9831790674,89.4,0.894,2752521.8481366485
math-500,Qwen3 14B,qwen3-14b-instruct,47290.09553038167,1653494.2335750838,299215.67089453456,96.1,0.961,1952709.9044696183
math-500,Qwen3 235B,qwen3-235b-a22b-instruct-reasoning,46268.546894717554,1847058.1580583565,306673.2950469263,93.0,0.93,2153731.453105283
math-500,Qwen3 235B 2507,qwen3-235b-a22b-instruct-2507,47801.11572786928,0.0,772198.8842721307,98.0,0.98,772198.8842721307
math-500,Qwen3 235BA22B 2507,qwen3-235b-a22b-instruct-2507-reasoning,48552.784576330654,2343216.4790872457,308230.736336424,98.4,0.984,2651447.2154236697
math-500,Qwen3 30B,qwen3-30b-a3b-instruct-reasoning,47151.143324608674,1844435.4678013376,308413.38887405343,95.9,0.959,2152848.856675391
math-500,Qwen3 30B A3B2507,qwen3-30b-a3b-2507,49199.964950338974,0.0,700800.0350496611,97.5,0.975,700800.0350496611
math-500,Qwen3 30BA3B 2507,qwen3-30b-a3b-2507,49076.14365660158,2154078.2929912624,296845.5633521359,97.6,0.976,2450923.8563433983
math-500,Qwen3 32B,qwen3-32b-instruct,47232.84281511556,1650530.722199218,302236.4349856664,96.1,0.961,1952767.1571848844
math-500,Qwen3 4B,qwen3-4b-instruct-reasoning,46687.52381388136,4316263.485980226,337048.9902058933,93.3,0.933,4653312.476186119
math-500,Qwen3 8B,qwen3-8b-instruct-reasoning,44850.163955192766,4416491.967167573,338657.86887723394,90.4,0.904,4755149.836044807
math-500,Qwen3 Coder 30BA3B,qwen3-coder-30b-a3b-instruct,49918.12742514708,0.0,440081.8725748529,89.3,0.893,440081.8725748529
math-500,Qwen3 Coder 480B,qwen3-coder-480b-a35b-instruct,47449.94470395962,0.0,372550.0552960404,94.2,0.942,372550.0552960404
math-500,R1 1776,r1-1776,50265.27146407872,1079386.0893350958,170348.63920082533,95.4,0.954,1249734.728535921
math-500,Reka Flash,reka-flash,170624.9375395583,0.0,549375.0624604416,52.9,0.529,549375.0624604416
math-500,Reka Flash 3,reka-flash-3,56480.58566263038,3155529.065362472,287990.34897489747,89.3,0.893,3443519.4143373696
math-500,Sarvam M,sarvam-m-reasoning,48630.31178314654,1161536.7884392869,189832.8997775667,84.7,0.847,1351369.6882168537
math-500,Solar Mini,solar-mini,170908.30308802443,0.0,529091.6969119756,33.1,0.331,529091.6969119756
math-500,Solar Pro 2,solar-pro-2-reasoning,47077.0632721601,2473408.214418947,279514.7223088929,96.7,0.967,2752922.93672784
math-500,Sonar,sonar,50449.82920829584,0.0,289550.1707917041,81.7,0.8170000000000001,289550.1707917041
math-500,Sonar Pro,sonar-pro,49672.6605719414,0.0,150327.3394280586,74.5,0.745,150327.3394280586
math-500,SonarReasoning,sonar-reasoning,50666.49014375001,652349.2877532573,156984.22210299264,92.1,0.921,809333.5098562499
math-500,SonarReasoningPro,sonar-reasoning-pro,48582.367549668124,790815.8572479769,160601.77520235494,95.7,0.957,951417.632450332
math-500,Tulu3 405B,,57703.18225930261,0.0,292296.81774069736,77.8,0.778,292296.81774069736
math-500,o1,o1,50577.78162550155,765521.7939662004,183900.424408298,97.0,0.97,949422.2183744984
math-500,o1-mini,o1-mini,51124.27204047167,463342.3671745223,195533.36078500605,94.4,0.944,658875.7279595283
math-500,o1-preview,o1-preview,170046.1222063643,0.0,769953.8777936357,92.4,0.924,769953.8777936357
math-500,o3,o3,47866.95273339364,790803.3012046488,151329.74606195756,99.2,0.992,942133.0472666064
math-500,o3-mini,o3-mini,54386.05147797291,350047.4226902263,225566.52583180083,97.3,0.973,575613.9485220271
math-500,o3-mini(high),o3-mini-high,56064.70492359181,809542.561781418,234392.7332949901,98.5,0.985,1043935.2950764082
math-500,o4-mini(high),o4-mini,49481.07963976939,908309.4857177197,142209.43464251098,98.9,0.989,1050518.9203602306
