benchmark,model,model_slug,input_tokens,reasoning_tokens,answer_tokens,score,score_raw,total_output_tokens
humanitys-last-exam,Claude Sonnet 4.6(Non-reasoning),claude-sonnet-4-6,661770.8531391337,0.0,2138229.1468608663,13.2,0.132,2138229.1468608663
humanitys-last-exam,"Claude Sonnet 4.6(Non-reasoning,Low Effort)",claude-sonnet-4-6-non-reasoning-low-effort,669195.4554038234,0.0,1530804.5445961766,10.8,0.108,1530804.5445961766
humanitys-last-exam,ClaudeSonnet 4.6(max),claude-sonnet-4-6-adaptive,652564.5995542253,128333765.16847429,1013670.231971482,30.0,0.3,129347435.40044576
humanitys-last-exam,Cogito v2.1,,640043.4703614489,10851705.633266384,508250.8963721658,11.0,0.11,11359956.52963855
humanitys-last-exam,Command A,command-a,586893.7486542572,0.0,1513106.251345743,4.6,0.046,1513106.251345743
humanitys-last-exam,Command-R (Mar),command-r-03-2024,631748.6093690833,0.0,768251.3906309167,4.8,0.048,768251.3906309167
humanitys-last-exam,Command-R+ (Apr),command-r-plus-04-2024,664718.8238688452,0.0,1035281.1761311546,4.5,0.045,1035281.1761311546
humanitys-last-exam,DBRX,dbrx,773779.0780872799,0.0,726220.9219127202,6.6,0.066,726220.9219127202
humanitys-last-exam,DeepHermes 3 -Llama-3.1 8B,,713248.9678409226,0.0,586751.0321590772,4.3,0.043,586751.0321590772
humanitys-last-exam,DeepHermes 3 -Mistral 24B,,689705.2528892388,0.0,810294.7471107612,3.9,0.039,810294.7471107612
humanitys-last-exam,DeepSeek Coder V2Lite,deepseek-coder-v2-lite,710383.589054892,0.0,1489616.410945108,5.3,0.053,1489616.410945108
humanitys-last-exam,DeepSeek R1(Jan),deepseek-r1-0120,774114.4596384971,20515591.542384904,710293.9979765991,9.3,0.093,21225885.5403615
humanitys-last-exam,DeepSeek R10528,deepseek-r1,649946.0655144206,31028637.63092761,1321416.3035579666,14.9,0.149,32350053.934485577
humanitys-last-exam,DeepSeek R10528 Qwen38B,deepseek-r1-qwen3-8b,661745.1375541219,24909563.661595467,428691.2008504102,5.6,0.0559999999999999,25338254.86244588
humanitys-last-exam,DeepSeek R1Distill Qwen1.5B,deepseek-r1-distill-qwen-1-5b,349905.0386032933,1368769.7522395125,181325.2091571944,3.3,0.033,1550094.961396707
humanitys-last-exam,DeepSeek R1Distill Qwen14B,deepseek-r1-distill-qwen-14b,680905.721248712,9878976.882641036,440117.39611025294,4.4,0.044,10319094.27875129
humanitys-last-exam,DeepSeek R1Distill Qwen32B,deepseek-r1-distill-qwen-32b,691617.4485341993,9770176.436808864,538206.1146569367,5.5,0.055,10308382.5514658
humanitys-last-exam,DeepSeek R1DistillLlama 70B,deepseek-r1-distill-llama-70b,781166.0490879598,13436520.133340403,782313.8175716362,6.1,0.061,14218833.95091204
humanitys-last-exam,DeepSeek R1DistillLlama 8B,deepseek-r1-distill-llama-8b,607659.259078711,6148339.690660557,444001.05026073137,4.2,0.042,6592340.740921288
humanitys-last-exam,DeepSeek V3 (Dec),deepseek-v3,775027.9040966476,0.0,1224972.0959033524,3.6,0.036,1224972.0959033524
humanitys-last-exam,DeepSeek V3 0324,deepseek-v3-0324,752580.4545672911,0.0,2447419.5454327087,5.2,0.052,2447419.5454327087
humanitys-last-exam,DeepSeek V3.1,deepseek-v3-1,664842.8994745367,0.0,3135157.1005254635,6.3,0.063,3135157.1005254635
humanitys-last-exam,DeepSeek V3.1Terminus,deepseek-v3-1-terminus,663434.6456188863,0.0,3936565.354381113,8.4,0.084,3936565.354381113
humanitys-last-exam,DeepSeek V3.2,deepseek-v3-2-reasoning,666816.8933368807,0.0,5933183.106663119,10.5,0.105,5933183.106663119
humanitys-last-exam,DeepSeek V3.2 Exp,deepseek-v3-2-reasoning-0925,661612.5486214778,0.0,3738387.4513785215,8.6,0.086,3738387.4513785215
humanitys-last-exam,DeepSeekV3.1,deepseek-v3-1,682478.333071548,21831157.2725171,486364.39441135246,13.0,0.13,22317521.66692845
humanitys-last-exam,DeepSeekV3.1Terminus,deepseek-v3-1-terminus,671300.577935109,24797004.30119606,531695.1208688287,15.2,0.152,25328699.42206489
humanitys-last-exam,DeepSeekV3.2,deepseek-v3-2-reasoning,660756.0956555081,38901276.11431111,437967.7900333902,22.2,0.222,39339243.9043445
humanitys-last-exam,DeepSeekV3.2 Exp,deepseek-v3-2-reasoning-0925,677869.3165602192,21775102.924801502,547027.7586382779,13.8,0.138,22322130.68343978
humanitys-last-exam,DeepSeekV3.2Speciale,deepseek-v3-2-speciale,668732.528779941,65655325.45833044,675942.0128896268,26.1,0.261,66331267.47122006
humanitys-last-exam,Devstral 2,devstral-2,672064.3946455644,0.0,4327935.605354436,3.6,0.036,4327935.605354436
humanitys-last-exam,Devstral Medium,devstral-medium,641467.1732026986,0.0,658532.8267973014,3.8,0.038,658532.8267973014
humanitys-last-exam,Devstral Small,devstral-small,662033.0943699413,0.0,637966.9056300587,3.7,0.037,637966.9056300587
humanitys-last-exam,Devstral Small 2,devstral-small-2,662845.5636992789,0.0,4037154.4363007215,3.4,0.034,4037154.4363007215
humanitys-last-exam,Devstral Small(May),devstral-small-2505,656610.4834625747,0.0,643389.5165374253,4.0,0.04,643389.5165374253
humanitys-last-exam,Doubao SeedCode,doubao-seed-code,659222.4669366839,21590763.888739698,750013.64432362,13.3,0.133,22340777.53306332
humanitys-last-exam,ERNIE 4.5 300BA47B,ernie-4-5-300b-a47b,668272.807390469,0.0,931727.1926095312,3.5,0.035,931727.1926095312
humanitys-last-exam,ERNIE 5.0ThinkingPreview,ernie-5-0-thinking-preview,661472.5822674859,24085136.37122032,1253391.046512192,12.7,0.127,25338527.417732514
humanitys-last-exam,EXAONE 4.0 32B,exaone-4-0-32b,667822.4605302238,0.0,2332177.539469776,4.9,0.049,2332177.539469776
humanitys-last-exam,EXAONE 4.032B,exaone-4-0-32b,666148.165527331,31177278.07671516,1156573.757757512,10.5,0.105,32333851.83447267
humanitys-last-exam,Exaone 4.0 1.2B,exaone-4-0-1-2b,674244.8459344014,0.0,625755.1540655986,5.8,0.0579999999999999,625755.1540655986
humanitys-last-exam,Exaone 4.01.2B,exaone-4-0-1-2b,666566.1698622003,17336123.000515927,997310.8296218752,5.8,0.0579999999999999,18333433.8301378
humanitys-last-exam,Falcon-H1R-7B,falcon-h1r-7b,664885.8133393291,50766485.86467403,568628.3219866367,10.8,0.108,51335114.18666067
humanitys-last-exam,GLM 5V Turbo,glm-5v-turbo,676221.4783953532,20281246.63038369,3042531.8912209566,15.8,0.158,23323778.52160465
humanitys-last-exam,GLM-4.5,glm-4.5,635649.9875140117,41184510.71031211,1179839.3021738727,12.2,0.122,42364350.01248599
humanitys-last-exam,GLM-4.5-Air,glm-4-5-air,667077.5568050651,48008299.01652148,324623.42667345714,6.8,0.068,48332922.44319494
humanitys-last-exam,GLM-4.5V,glm-4-5v,571714.9527165277,14766021.393204378,662263.6540790938,5.9,0.059,15428285.047283472
humanitys-last-exam,GLM-4.6,glm-4-6-reasoning,670175.6086847087,32195803.27088045,1134021.1204348465,13.3,0.133,33329824.391315296
humanitys-last-exam,GLM-4.6V,glm-4-6v-reasoning,670863.8098718601,41699190.713449575,629945.4766785614,8.9,0.089,42329136.19012813
humanitys-last-exam,GLM-4.7,glm-4-7-non-reasoning,668393.8640702115,66736971.840334885,594634.2955949017,25.1,0.251,67331606.1359298
humanitys-last-exam,GLM-4.7-Flash,glm-4-7-flash,669742.2064218431,29185154.81571084,145102.97786732067,7.1,0.071,29330257.79357816
humanitys-last-exam,GLM-5,glm-5,665651.4495719431,74772441.01591572,561907.5345123331,27.2,0.272,75334348.55042805
humanitys-last-exam,GLM-5-Turbo,glm-5-turbo,666159.5549721078,61668649.5066253,665190.9384025907,25.4,0.254,62333840.445027895
humanitys-last-exam,GLM-5.1,glm-5-1,670820.5723190018,80683339.99864715,645839.4290338443,28.0,0.28,81329179.427681
humanitys-last-exam,GPT-4 Turbo,gpt-4-turbo,774751.8721490696,0.0,1025248.1278509304,3.3,0.033,1025248.1278509304
humanitys-last-exam,GPT-4.1,gpt-4-1,699453.3264139442,0.0,2200546.673586056,4.6,0.046,2200546.673586056
humanitys-last-exam,GPT-4.1 mini,gpt-4-1-mini,693575.2750342878,0.0,2406424.724965712,4.6,0.046,2406424.724965712
humanitys-last-exam,GPT-4.1 nano,gpt-4-1-nano,695452.4906245779,0.0,1304547.5093754225,3.9,0.039,1304547.5093754225
humanitys-last-exam,GPT-4o (Aug),gpt-4o-2024-08-06,772393.7906468785,0.0,1127606.2093531217,2.9,0.0289999999999999,1127606.2093531217
humanitys-last-exam,GPT-4o (ChatGPT),gpt-4o-chatgpt,802828.7683271646,0.0,1097171.2316728355,3.7,0.037,1097171.2316728355
humanitys-last-exam,GPT-4o (Mar),gpt-4o-chatgpt-03-25,754263.5720960269,0.0,2245736.427903973,5.0,0.05,2245736.427903973
humanitys-last-exam,GPT-4o (May),gpt-4o-2024-05-13,778216.0774393578,0.0,1221783.9225606422,2.8,0.0279999999999999,1221783.9225606422
humanitys-last-exam,GPT-4o (Nov),gpt-4o,786367.2363784007,0.0,1513632.7636215992,3.3,0.033,1513632.7636215992
humanitys-last-exam,GPT-4o mini,gpt-4o-mini,778675.6922995682,0.0,1321324.3077004317,4.0,0.04,1321324.3077004317
humanitys-last-exam,GPT-5 (ChatGPT),gpt-5-chatgpt,674611.4298191539,0.0,2025388.570180846,5.8,0.0579999999999999,2025388.570180846
humanitys-last-exam,GPT-5 (high),gpt-5,682119.5220066067,34692704.45810037,625176.019893024,26.5,0.265,35317880.47799339
humanitys-last-exam,GPT-5 (low),gpt-5-low,671342.3069103042,6015283.271401422,513374.4216882733,18.4,0.184,6528657.693089696
humanitys-last-exam,GPT-5 (minimal),gpt-5-minimal,650742.9319334398,0.0,849257.0680665601,5.4,0.054,849257.0680665601
humanitys-last-exam,GPT-5 Codex(high),gpt-5-codex,667005.6640834027,43898473.70034256,434520.6355740382,25.6,0.256,44332994.33591659
humanitys-last-exam,GPT-5 mini(high),gpt-5-mini,673225.5330058284,30699361.50179437,627412.9651997983,19.7,0.1969999999999999,31326774.46699417
humanitys-last-exam,GPT-5 mini(medium),gpt-5-mini-medium,671039.3267122044,8608373.493387036,520587.1799007593,14.6,0.146,9128960.673287796
humanitys-last-exam,GPT-5 mini(minimal),gpt-5-mini-minimal,671986.5598490678,0.0,828013.4401509323,5.0,0.05,828013.4401509323
humanitys-last-exam,GPT-5 nano(high),gpt-5-nano,672448.764239309,47641051.87933408,686499.356426614,8.2,0.0819999999999999,48327551.23576069
humanitys-last-exam,GPT-5 nano(medium),gpt-5-nano-medium,662794.331176864,17732372.166105933,604833.502717202,7.6,0.076,18337205.66882313
humanitys-last-exam,GPT-5 nano(minimal),gpt-5-nano-minimal,682071.6237202331,0.0,817928.3762797668,4.1,0.0409999999999999,817928.3762797668
humanitys-last-exam,GPT-5(medium),gpt-5-medium,663132.5266702472,17754577.50417259,582289.9691571621,23.5,0.235,18336867.47332976
humanitys-last-exam,GPT-5.1,gpt-5-1-non-reasoning,681712.699195378,0.0,1418287.3008046222,5.2,0.052,1418287.3008046222
humanitys-last-exam,GPT-5.1(high),gpt-5-1,666660.0506288569,36481526.83705011,1851813.1123210297,26.5,0.265,38333339.94937114
humanitys-last-exam,GPT-5.1Codex (high),gpt-5-1-codex,659311.367104075,28805578.197395872,535110.4355000502,23.4,0.2339999999999999,29340688.632895924
humanitys-last-exam,GPT-5.1Codex mini(high),gpt-5-1-codex-mini,670248.046549158,31870818.50774424,458933.44570660125,16.9,0.1689999999999999,32329751.953450844
humanitys-last-exam,GPT-5.2,gpt-5-2-non-reasoning,668006.362194296,0.0,731993.6378057039,7.3,0.073,731993.6378057039
humanitys-last-exam,GPT-5.2(medium),gpt-5-2-medium,638541.9684672097,9696699.070597216,664758.9609355758,24.9,0.249,10361458.031532792
humanitys-last-exam,GPT-5.2(xhigh),gpt-5-2,649030.1993560686,55699060.99395544,651908.8066884904,35.4,0.354,56350969.80064393
humanitys-last-exam,GPT-5.2Codex(xhigh),gpt-5-2-codex,652264.3731286491,75947937.29500802,399798.3318633277,33.5,0.335,76347735.62687135
humanitys-last-exam,GPT-5.3Codex(xhigh),gpt-5-3-codex,676518.1581111004,29783554.516288444,539927.3256004549,39.9,0.3989999999999999,30323481.8418889
humanitys-last-exam,GPT-5.4 mini,gpt-5-4-mini-non-reasoning,640917.2928916033,0.0,459082.70710839663,5.7,0.057,459082.70710839663
humanitys-last-exam,GPT-5.4 mini(medium),gpt-5-4-mini-medium,668663.2599665466,14962277.99321892,369058.7468145344,17.1,0.171,15331336.740033451
humanitys-last-exam,GPT-5.4 mini(xhigh),gpt-5-4-mini,662283.6807882708,71984892.95944397,352823.35976776737,26.6,0.266,72337716.31921174
humanitys-last-exam,GPT-5.4 nano,gpt-5-4-nano-medium,694788.4780119924,10592554.22466819,712657.297319818,14.7,0.147,11305211.521988008
humanitys-last-exam,GPT-5.4 nano(xhigh),gpt-5-4-nano,658474.031236755,73740726.44723734,600799.521525896,26.5,0.265,74341525.96876323
humanitys-last-exam,GPT-5.4(Non-reasoning),gpt-5-4-non-reasoning,681156.8806010355,0.0,918843.1193989645,10.6,0.106,918843.1193989645
humanitys-last-exam,GPT-5.4(xhigh),gpt-5-4,659214.7620216749,34709520.78881818,631264.4491601475,41.6,0.416,35340785.237978324
humanitys-last-exam,Gemini 1.0 Pro,gemini-1-0-pro,794403.6626161834,0.0,1005596.3373838166,4.6,0.046,1005596.3373838166
humanitys-last-exam,Gemini 1.5 Flash(May),gemini-1-5-flash-may-2024,792397.5681429576,0.0,907602.4318570424,4.2,0.042,907602.4318570424
humanitys-last-exam,Gemini 1.5 Flash(Sep),gemini-1-5-flash,715472.9420890136,0.0,784527.0579109864,3.5,0.035,784527.0579109864
humanitys-last-exam,Gemini 1.5 Pro(May),gemini-1-5-pro-may-2024,619037.898617263,0.0,1380962.101382737,3.9,0.039,1380962.101382737
humanitys-last-exam,Gemini 1.5 Pro(Sep),gemini-1-5-pro,627695.5042589328,0.0,1472304.4957410677,4.9,0.049,1472304.4957410677
humanitys-last-exam,Gemini 1.5Flash-8B,gemini-1-5-flash-8b,620510.6589268219,0.0,1579489.341073178,4.5,0.045,1579489.341073178
humanitys-last-exam,Gemini 2.0 Flash,gemini-2-0-flash,634538.3659397089,0.0,2965461.634060291,5.3,0.053,2965461.634060291
humanitys-last-exam,Gemini 2.0 Flash(exp),gemini-2-0-flash-experimental,754996.2585555966,0.0,2345003.741444404,4.7,0.047,2345003.741444404
humanitys-last-exam,Gemini 2.0 ProExperimental,gemini-2-0-pro-experimental-02-05,644062.2832782178,0.0,2255937.716721782,6.8,0.068,2255937.716721782
humanitys-last-exam,Gemini 2.0Flash-Lite (Feb),gemini-2-0-flash-lite-001,598014.084673151,0.0,1901985.9153268489,3.6,0.036,1901985.9153268489
humanitys-last-exam,Gemini 2.0Flash-Lite(Preview),gemini-2-0-flash-lite-preview,634855.597400319,0.0,2165144.402599681,4.4,0.044,2165144.402599681
humanitys-last-exam,Gemini 2.0FlashThinking exp. (Jan),gemini-2-0-flash-thinking-exp-0121,714879.4936392546,0.0,2385120.506360745,7.1,0.071,2385120.506360745
humanitys-last-exam,Gemini 2.5 Flash,gemini-2-5-flash-reasoning-04-2025,749579.0137647031,0.0,7250420.986235297,5.1,0.051,7250420.986235297
humanitys-last-exam,Gemini 2.5 Flash(Sep),gemini-2-5-flash-preview-09-2025,649295.059479904,0.0,14350704.940520097,7.8,0.078,14350704.940520097
humanitys-last-exam,Gemini 2.5Flash,gemini-2-5-flash-reasoning-04-2025,687970.3726527225,37651585.51880963,4660444.108537644,11.6,0.1159999999999999,42312029.62734728
humanitys-last-exam,Gemini 2.5Flash (Sep),gemini-2-5-flash-preview-09-2025,676889.9566802222,25553091.779101416,1770018.2642183602,12.7,0.127,27323110.043319777
humanitys-last-exam,Gemini 2.5Flash-Lite,gemini-2-5-flash-lite-reasoning,750899.9228476674,33658330.58019248,2590769.4969598576,6.4,0.064,36249100.077152334
humanitys-last-exam,Gemini 2.5Flash-Lite (Sep),gemini-2-5-flash-lite-preview-09-2025-reasoning,662762.6241769398,0.0,16337237.375823062,4.6,0.046,16337237.375823062
humanitys-last-exam,Gemini 2.5Flash-Lite(Sep),gemini-2-5-flash-lite-preview-09-2025-reasoning,657334.8153476795,20786658.290682595,2556006.8939697244,6.6,0.066,23342665.18465232
humanitys-last-exam,Gemini 2.5Pro,gemini-2-5-pro,657559.2763556036,28532880.32879908,2809560.3948453204,21.1,0.211,31342440.7236444
humanitys-last-exam,Gemini 2.5Pro (Mar),gemini-2-5-pro-03-25,650411.4529210508,27163579.68710762,3186008.85997133,17.1,0.171,30349588.54707895
humanitys-last-exam,Gemini 2.5Pro (May),gemini-2-5-pro-05-06,689932.495858952,12712286.867970128,8597780.636170922,15.4,0.154,21310067.504141048
humanitys-last-exam,Gemini 3 Flash,gemini-3-flash-reasoning,686652.3171189349,0.0,1013347.6828810652,14.1,0.141,1013347.6828810652
humanitys-last-exam,Gemini 3 ProPreview(high),gemini-3-pro,672099.9531455227,27714795.07619762,1613104.9706568574,37.2,0.372,29327900.04685448
humanitys-last-exam,Gemini 3 ProPreview(low),gemini-3-pro-low,668993.406605458,414273.678916968,8416732.914477574,27.6,0.276,8831006.593394542
humanitys-last-exam,Gemini 3.1Flash-LitePreview,gemini-3-1-flash-lite-preview,670666.7030668163,31451682.90008208,877650.3968511098,16.2,0.162,32329333.29693319
humanitys-last-exam,Gemini 3.1Pro Preview,gemini-3-1-pro-preview,669148.8183764842,33936912.0950174,1393939.0866061244,44.7,0.447,35330851.181623526
humanitys-last-exam,Gemini 3Flash,gemini-3-flash-reasoning,668637.712646322,42400691.269296885,930671.0180567924,34.7,0.347,43331362.28735368
humanitys-last-exam,Gemma 3 12B,gemma-3-12b,742503.9641734252,0.0,1957496.0358265748,4.8,0.048,1957496.0358265748
humanitys-last-exam,Gemma 3 1B,gemma-3-1b,746695.4773174629,0.0,1453304.522682537,5.2,0.052,1453304.522682537
humanitys-last-exam,Gemma 3 270M,gemma-3-270m,660687.9309649803,0.0,2739312.06903502,4.2,0.042,2739312.06903502
humanitys-last-exam,Gemma 3 27B,gemma-3-27b,758738.463465583,0.0,1941261.536534417,4.7,0.047,1941261.536534417
humanitys-last-exam,Gemma 3 4B,gemma-3-4b,748855.0598475033,0.0,1851144.9401524968,5.2,0.052,1851144.9401524968
humanitys-last-exam,Gemma 3n E2B,gemma-3n-e2b,656841.8425170775,0.0,2843158.1574829225,4.0,0.04,2843158.1574829225
humanitys-last-exam,Gemma 3n E4B,gemma-3n-e4b,664286.8108973963,0.0,2235713.189102604,4.4,0.044,2235713.189102604
humanitys-last-exam,Gemma 3n E4B(May),gemma-3n-e4b-preview-0520,634753.2156835124,0.0,2065246.784316488,4.9,0.049,2065246.784316488
humanitys-last-exam,Gemma 4 26B A4B,gemma-4-26b-a4b,671245.5809326288,0.0,6228754.419067371,10.7,0.107,6228754.419067371
humanitys-last-exam,Gemma 4 26BA4B,gemma-4-26b-a4b,598090.8848171523,33391031.17267545,1010877.9425074008,18.3,0.183,34401909.11518285
humanitys-last-exam,Gemma 4 31B,gemma-4-31b,681275.2576262429,17790498.700379882,1528226.041993874,22.7,0.2269999999999999,19318724.74237376
humanitys-last-exam,Gemma 4 E2B,gemma-4-e2b,662439.2744093833,4782456.644219842,1055104.081370775,4.8,0.048,5837560.725590616
humanitys-last-exam,Gemma 4 E4B,gemma-4-e4b,668288.5030072065,4164652.379976696,967059.1170160972,4.7,0.047,5131711.496992793
humanitys-last-exam,Granite 3.3 8B,granite-3-3-8b-instruct,650519.9986173428,0.0,1149480.001382657,4.2,0.042,1149480.001382657
humanitys-last-exam,Granite 4.0 1B,granite-4-0-nano-1b,686553.9546988958,0.0,513446.04530110426,5.1,0.051,513446.04530110426
humanitys-last-exam,Granite 4.0 350M,granite-4-0-350m,665368.9180914863,0.0,2734631.081908514,5.7,0.057,2734631.081908514
humanitys-last-exam,Granite 4.0 H 1B,granite-4-0-h-nano-1b,676256.9860769407,0.0,823743.0139230595,5.0,0.05,823743.0139230595
humanitys-last-exam,Granite 4.0 H350M,granite-4-0-h-350m,688613.0326189237,0.0,611386.9673810763,6.4,0.064,611386.9673810763
humanitys-last-exam,Granite 4.0 HSmall,granite-4-0-h-small,685625.5924262371,0.0,914374.4075737628,3.7,0.037,914374.4075737628
humanitys-last-exam,Granite 4.0 Micro,granite-4-0-micro,687230.9753617799,0.0,912769.02463822,5.1,0.051,912769.02463822
humanitys-last-exam,Grok 2,grok-2-1212,783985.0218137944,0.0,1816014.9781862053,3.8,0.038,1816014.9781862053
humanitys-last-exam,Grok 3,grok-3,759153.5024636482,0.0,2740846.497536352,5.1,0.051,2740846.497536352
humanitys-last-exam,Grok 3 miniReasoning(high),grok-3-mini-reasoning,745348.7154541693,34744497.12314224,510154.16140358907,11.1,0.111,35254651.28454583
humanitys-last-exam,Grok 4,grok-4,657057.4115088771,46084108.497537136,258834.09095399085,23.9,0.239,46342942.58849113
humanitys-last-exam,Grok 4 Fast,grok-4-fast-reasoning,668299.9592360657,25822765.25051314,508934.7902507965,17.0,0.17,26331700.040763937
humanitys-last-exam,Grok 4.1 Fast,grok-4-1-fast,649350.128084873,0.0,1050649.871915127,5.0,0.05,1050649.871915127
humanitys-last-exam,Grok 4.1Fast,grok-4-1-fast,662122.5612983364,29867231.26658514,470646.1721165212,17.6,0.176,30337877.438701663
humanitys-last-exam,Grok 4.20 0309,grok-4-20-0309-non-reasoning,668996.5786622837,0.0,26331003.42133772,22.5,0.225,26331003.42133772
humanitys-last-exam,Grok 4.20 0309 v2,grok-4-20-non-reasoning,656181.5779252553,0.0,31343818.422074743,24.2,0.242,31343818.422074743
humanitys-last-exam,Grok 4.200309,grok-4-20-0309-non-reasoning,660722.8440418448,33307959.95833205,1031317.1976261036,30.0,0.3,34339277.15595815
humanitys-last-exam,Grok 4.200309 v2,grok-4-20-non-reasoning,667702.2002206175,38213693.359442815,1118604.4403365655,32.2,0.322,39332297.79977938
humanitys-last-exam,Grok Beta,grok-beta,784060.8782435236,0.0,1415939.1217564764,4.7,0.047,1415939.1217564764
humanitys-last-exam,Grok CodeFast 1,grok-code-fast-1,655343.8489662384,32975672.98244719,368983.1685865735,7.5,0.075,33344656.151033763
humanitys-last-exam,Hermes 3 -Llama-3.1 70B,hermes-3-llama-3-1-70b,694947.0272765771,0.0,805052.972723423,4.1,0.0409999999999999,805052.972723423
humanitys-last-exam,Hermes 4 405B,,654660.6434101951,0.0,545339.3565898049,4.2,0.042,545339.3565898049
humanitys-last-exam,Hermes 4 70B,,616925.979087677,28211740.974979065,1171333.045933257,7.9,0.079,29383074.020912323
humanitys-last-exam,Hermes 4405B,,654363.6543818343,25279106.336189367,66530.0094287968,10.3,0.103,25345636.34561816
humanitys-last-exam,HyperCLOVA XSEED Think(32B),hyperclova-x-seed-think-32b,693192.4004850093,10006984.792727608,299822.80678738176,5.5,0.055,10306807.59951499
humanitys-last-exam,INTELLECT-3,intellect-3,662152.4304398966,44242635.452608265,1095212.1169518377,12.1,0.121,45337847.5695601
humanitys-last-exam,Jamba 1.5 Large,jamba-1-5-large,781985.5822668928,0.0,1118014.4177331072,4.0,0.04,1118014.4177331072
humanitys-last-exam,Jamba 1.5 Mini,jamba-1-5-mini,744015.3896320413,0.0,855984.6103679587,5.1,0.051,855984.6103679587
humanitys-last-exam,Jamba 1.6 Large,jamba-1-6-large,706859.3980854341,0.0,793140.6019145659,4.0,0.04,793140.6019145659
humanitys-last-exam,Jamba 1.6 Mini,jamba-1-6-mini,704492.4790149037,0.0,895507.5209850962,4.6,0.046,895507.5209850962
humanitys-last-exam,Jamba 1.7 Large,jamba-1-7-large,681965.4641039736,0.0,618034.5358960263,3.8,0.038,618034.5358960263
