benchmark,family_id,variant_count,model,model_slug,input_tokens,reasoning_tokens,answer_tokens,score,score_raw,total_output_tokens
ifbench,exaone-4-0-1-2b,2,Exaone 4.0 1.2B,exaone-4-0-1-2b,24583.649441002493,0.0,145416.3505589975,25.3,0.253,145416.3505589975
ifbench,exaone-4-0-1-2b,2,Exaone 4.01.2B,exaone-4-0-1-2b,24387.12036919239,181204.962668412,114407.9169623956,23.0,0.23,295612.87963080755
ifbench,exaone-4-0-32b,2,EXAONE 4.0 32B,exaone-4-0-32b,25829.43608242426,0.0,104170.56391757574,33.5,0.335,104170.56391757574
ifbench,exaone-4-0-32b,2,EXAONE 4.032B,exaone-4-0-32b,24839.868349443423,636617.4100085542,108542.72164200236,36.3,0.363,745160.1316505566
ifbench,gemini-2-5-flash-lite-preview-09-2025,2,Gemini 2.5Flash-Lite (Sep),gemini-2-5-flash-lite-preview-09-2025-reasoning,24778.506013993712,0.0,225221.4939860063,41.8,0.418,225221.4939860063
ifbench,gemini-2-5-flash-lite-preview-09-2025,2,Gemini 2.5Flash-Lite(Sep),gemini-2-5-flash-lite-preview-09-2025-reasoning,24742.655476399203,431540.9317281972,233716.4127954036,52.6,0.526,665257.3445236008
ifbench,gemini-2-5-flash-preview-09-2025,2,Gemini 2.5Flash (Sep),gemini-2-5-flash-preview-09-2025,24737.51342883392,386965.1730568174,148297.31351434873,52.3,0.523,535262.4865711661
ifbench,gemini-2-5-flash-preview-09-2025,2,Gemini 2.5 Flash(Sep),gemini-2-5-flash-preview-09-2025,24404.87394213163,0.0,535595.1260578684,43.5,0.435,535595.1260578684
ifbench,gemini-2-5-flash-reasoning-04-2025,2,Gemini 2.5 Flash,gemini-2-5-flash-reasoning-04-2025,24826.939729318907,0.0,575173.060270681,39.0,0.39,575173.060270681
ifbench,gemini-2-5-flash-reasoning-04-2025,2,Gemini 2.5Flash,gemini-2-5-flash-reasoning-04-2025,25271.326583501654,1344238.4616019046,230490.21181459367,50.3,0.503,1574728.6734164983
ifbench,gemini-3-flash,2,Gemini 3 Flash,gemini-3-flash-reasoning,24933.995833255227,0.0,85066.00416674477,55.1,0.551,85066.00416674477
ifbench,gemini-3-flash,2,Gemini 3Flash,gemini-3-flash-reasoning,24226.612017455816,2188702.812366671,87070.57561587327,78.0,0.78,2275773.387982544
ifbench,gemini-3-pro,2,Gemini 3 ProPreview(low),gemini-3-pro-low,24575.818424661687,36427.46163421623,158996.71994112208,49.7,0.497,195424.1815753383
ifbench,gemini-3-pro,2,Gemini 3 ProPreview(high),gemini-3-pro,24464.52990838699,777822.6114026543,97712.85868895866,70.4,0.7040000000000001,875535.470091613
ifbench,gemma-4-26b-a4b,2,Gemma 4 26B A4B,gemma-4-26b-a4b,25204.551149175382,0.0,154795.4488508246,45.4,0.4539999999999999,154795.4488508246
ifbench,gemma-4-26b-a4b,2,Gemma 4 26BA4B,gemma-4-26b-a4b,24384.35672462293,2411446.179086636,64169.46418874134,72.4,0.7240000000000001,2475615.6432753773
ifbench,gpt-5,4,GPT-5 (minimal),gpt-5-minimal,25065.92055619063,0.0,164934.07944380937,45.6,0.456,164934.07944380937
ifbench,gpt-5,4,GPT-5 (low),gpt-5-low,25061.66270510512,340568.2254741036,124370.11182079128,66.6,0.6659999999999999,464938.33729489485
ifbench,gpt-5,4,GPT-5(medium),gpt-5-medium,24875.782772909308,939255.6413242336,135868.57590285718,70.6,0.706,1075124.2172270908
ifbench,gpt-5,4,GPT-5 (high),gpt-5,25323.288284316663,1928267.296855611,146409.4148600724,73.1,0.731,2074676.711715684
ifbench,gpt-5-1,2,GPT-5.1,gpt-5-1-non-reasoning,24131.70420530811,0.0,235868.2957946919,43.2,0.432,235868.2957946919
ifbench,gpt-5-1,2,GPT-5.1(high),gpt-5-1,23768.7230827788,1075075.3236014948,201155.95331572657,72.9,0.7290000000000001,1276231.2769172213
ifbench,gpt-5-2,3,GPT-5.2,gpt-5-2-non-reasoning,23458.7389862751,0.0,126541.26101372491,47.4,0.474,126541.26101372491
ifbench,gpt-5-2,3,GPT-5.2(medium),gpt-5-2-medium,23835.90160561968,273539.51351404167,112624.58488033868,65.2,0.652,386164.0983943804
ifbench,gpt-5-2,3,GPT-5.2(xhigh),gpt-5-2,24289.332994326032,2133565.3691671803,142145.29783849372,75.4,0.754,2275710.667005674
ifbench,gpt-5-4,2,GPT-5.4(Non-reasoning),gpt-5-4-non-reasoning,24741.03365178878,0.0,175258.96634821122,48.4,0.484,175258.96634821122
ifbench,gpt-5-4,2,GPT-5.4(xhigh),gpt-5-4,24722.6672207723,2241823.7939794506,133453.5387997772,73.9,0.7390000000000001,2375277.332779228
ifbench,gpt-5-4-mini,3,GPT-5.4 mini,gpt-5-4-mini-non-reasoning,24043.5547857169,0.0,115956.4452142831,38.8,0.3879999999999999,115956.4452142831
ifbench,gpt-5-4-mini,3,GPT-5.4 mini(medium),gpt-5-4-mini-medium,24591.89316390028,565562.5367690332,89845.57006706657,64.8,0.648,655408.1068360998
ifbench,gpt-5-4-mini,3,GPT-5.4 mini(xhigh),gpt-5-4-mini,24604.527349412085,6395052.770225151,80342.70242543767,73.3,0.733,6475395.472650589
ifbench,gpt-5-4-nano,2,GPT-5.4 nano,gpt-5-4-nano-medium,24595.9232969267,394753.1156918266,120650.9610112467,64.4,0.644,515404.0767030733
ifbench,gpt-5-4-nano,2,GPT-5.4 nano(xhigh),gpt-5-4-nano,24669.816986944257,3549781.8936033426,125548.28940971316,75.9,0.759,3675330.183013056
ifbench,gpt-5-mini,3,GPT-5 mini(minimal),gpt-5-mini-minimal,25091.43439456144,0.0,154908.56560543855,45.6,0.456,154908.56560543855
ifbench,gpt-5-mini,3,GPT-5 mini(medium),gpt-5-mini-medium,25028.803434124467,682391.7872664125,122579.40929946296,71.2,0.7120000000000001,804971.1965658754
ifbench,gpt-5-mini,3,GPT-5 mini(high),gpt-5-mini,24657.166888110765,2429966.966125043,145375.8669868463,75.4,0.754,2575342.833111889
ifbench,gpt-5-nano,3,GPT-5 nano(minimal),gpt-5-nano-minimal,24143.33163623945,0.0,135856.66836376055,32.5,0.325,135856.66836376055
ifbench,gpt-5-nano,3,GPT-5 nano(medium),gpt-5-nano-medium,24965.639448390044,1561231.9186814055,113802.44187020454,65.9,0.659,1675034.36055161
ifbench,gpt-5-nano,3,GPT-5 nano(high),gpt-5-nano,24947.87078133215,3440805.007077215,134247.12214145338,67.6,0.6759999999999999,3575052.129218668
ifbench,gpt-oss-120b,2,gpt-oss-120B(low),gpt-oss-120b-low,24840.086277506383,224412.3846447889,120747.52907770472,58.3,0.583,345159.9137224936
ifbench,gpt-oss-120b,2,gpt-oss-120B(high),gpt-oss-120b,24411.98360113951,1839080.549936412,136507.46646244894,69.0,0.69,1975588.0163988608
ifbench,gpt-oss-20b,2,gpt-oss-20B(low),gpt-oss-20b-low,24710.201512993564,493987.9705045088,91301.82798249766,57.8,0.578,585289.7984870065
ifbench,gpt-oss-20b,2,gpt-oss-20B(high),gpt-oss-20b,25050.764701118263,1779218.6177094968,95730.61758938518,65.1,0.6509999999999999,1874949.235298882
ifbench,grok-4-1-fast,2,Grok 4.1 Fast,grok-4-1-fast,24359.634807000297,0.0,165640.36519299968,36.5,0.365,165640.36519299968
ifbench,grok-4-1-fast,2,Grok 4.1Fast,grok-4-1-fast,24739.071010760843,518210.5448900035,107050.38409923564,52.7,0.527,625260.9289892392
ifbench,grok-4-20,2,Grok 4.20 0309 v2,grok-4-20-non-reasoning,24479.20182401239,0.0,795520.7981759876,49.3,0.493,795520.7981759876
ifbench,grok-4-20,2,Grok 4.200309 v2,grok-4-20-non-reasoning,24233.38607453041,1021585.694293381,54180.91963208863,81.2,0.812,1075766.6139254696
ifbench,grok-4-20-0309,2,Grok 4.20 0309,grok-4-20-0309-non-reasoning,24471.75554422272,0.0,865528.2444557772,47.8,0.478,865528.2444557772
ifbench,grok-4-20-0309,2,Grok 4.200309,grok-4-20-0309-non-reasoning,23590.89291179359,930497.5779735206,45911.52911468577,82.9,0.8290000000000001,976409.1070882065
ifbench,k2-v2,3,K2-V2 (low),k2-v2-low,25023.151681675623,80876.20210654938,134100.64621177502,41.0,0.41,214976.8483183244
ifbench,k2-v2,3,K2-V2(medium),k2-v2-medium,24405.026773173548,457975.6270646461,117619.34616218045,55.1,0.551,575594.9732268265
ifbench,k2-v2,3,K2-V2 (high),k2-v2,24500.971509503783,3979997.4377771295,195501.5907133667,60.1,0.601,4175499.028490496
ifbench,kimi-k2,2,Kimi K2,kimi-k2,25296.72996347957,0.0,144703.27003652044,41.5,0.415,144703.27003652044
ifbench,kimi-k2,2,Kimi K2Thinking,kimi-k2-thinking,24557.330139426245,2566299.424224021,109143.24563655318,68.1,0.6809999999999999,2675442.669860574
ifbench,llama-3-3-nemotron-super-49b,2,Llama 3.3Nemotron Super49B,llama-3-3-nemotron-super-49b,24926.54699049491,0.0,215073.4530095051,39.5,0.395,215073.4530095051
ifbench,llama-3-3-nemotron-super-49b,2,Llama 3.3NemotronSuper 49B,llama-3-3-nemotron-super-49b,24744.66225496181,383898.0028065456,131357.33493849257,38.1,0.381,515255.33774503815
ifbench,llama-nemotron-super-49b-v1-5,2,Llama NemotronSuper 49B v1.5,llama-nemotron-super-49b-v1-5-reasoning,24681.13699075207,0.0,155318.86300924793,32.9,0.3289999999999999,155318.86300924793
ifbench,llama-nemotron-super-49b-v1-5,2,LlamaNemotronSuper 49B v1.5,llama-nemotron-super-49b-v1-5-reasoning,24971.782423047043,571603.6583242216,123424.55925273136,37.0,0.37,695028.217576953
ifbench,mistral-small-4,2,Mistral Small 4,mistral-small-4,24976.83473942492,0.0,155023.16526057507,32.8,0.3279999999999999,155023.16526057507
ifbench,mistral-small-4,2,MistralSmall 4,mistral-small-4,25245.874709135154,930805.7186112482,143948.40667961666,48.2,0.482,1074754.1252908648
ifbench,nova-2-0-lite,2,Nova 2.0 Lite,nova-2-0-lite,24882.42116652392,0.0,235117.5788334761,40.5,0.405,235117.5788334761
ifbench,nova-2-0-lite,2,Nova 2.0Lite (high),nova-2-0-lite-reasoning,24524.458723822965,7486955.500399542,88520.04087663515,70.7,0.7070000000000001,7575475.541276177
ifbench,nova-2-0-lite-reasoning,2,Nova 2.0Lite (low),nova-2-0-lite-reasoning-low,24605.087942114616,414602.08597929456,80792.82607859084,61.2,0.612,495394.9120578854
ifbench,nova-2-0-lite-reasoning,2,Nova 2.0Lite(medium),nova-2-0-lite-reasoning-medium,24879.25801011669,1375675.5480607096,99445.1939291736,68.5,0.685,1475120.7419898831
ifbench,nova-2-0-omni-reasoning,2,Nova 2.0Omni (low),nova-2-0-omni-reasoning-low,24507.39038999993,403535.2276917867,71957.38191821332,61.8,0.618,475492.60961
ifbench,nova-2-0-omni-reasoning,2,Nova 2.0Omni(medium),nova-2-0-omni-reasoning-medium,24556.788807870893,839808.4215066847,75634.78968544431,66.2,0.662,915443.2111921292
ifbench,nova-2-0-pro-reasoning,2,Nova 2.0 ProPreview(low),nova-2-0-pro-reasoning-low,24784.74676594586,388372.3149641442,56842.938269909966,79.6,0.7959999999999999,445215.2532340542
ifbench,nova-2-0-pro-reasoning,2,Nova 2.0 ProPreview(medium),nova-2-0-pro-reasoning-medium,24471.58789722437,871851.946136327,53676.465966448646,79.0,0.79,925528.4121027756
ifbench,nvidia-nemotron-3-nano-30b-a3b,2,NVIDIANemotron 3Nano,nvidia-nemotron-3-nano-30b-a3b-reasoning,23843.20295256768,1195450.2361891114,80706.56085832085,71.1,0.711,1276156.7970474325
ifbench,nvidia-nemotron-3-nano-30b-a3b,2,NVIDIA Nemotron 3Nano,nvidia-nemotron-3-nano-30b-a3b-reasoning,24494.097755850897,0.0,8875505.902244149,37.5,0.375,8875505.902244149
ifbench,nvidia-nemotron-nano-12b-v2-vl,2,NVIDIA NemotronNano 12B v2 VL,nvidia-nemotron-nano-12b-v2-vl-reasoning,23070.1893889634,0.0,116929.8106110366,25.9,0.259,116929.8106110366
ifbench,nvidia-nemotron-nano-12b-v2-vl,2,NVIDIANemotronNano 12B v2 VL,nvidia-nemotron-nano-12b-v2-vl-reasoning,24395.207184701954,2689219.141938568,886385.6508767301,31.9,0.319,3575604.7928152983
ifbench,nvidia-nemotron-nano-9b-v2,2,NVIDIANemotronNano 9B V2,nvidia-nemotron-nano-9b-v2,24673.49986125049,522.2901039076938,424804.21003484185,27.6,0.276,425326.5001387496
ifbench,nvidia-nemotron-nano-9b-v2,2,NVIDIA NemotronNano 9B V2,nvidia-nemotron-nano-9b-v2,25467.3113795916,0.0,1574532.6886204083,27.1,0.271,1574532.6886204083
ifbench,qwen3-235b-a22b-instruct-2507,2,Qwen3 235B 2507,qwen3-235b-a22b-instruct-2507,24519.55274897099,0.0,145480.44725102902,46.1,0.461,145480.44725102902
ifbench,qwen3-235b-a22b-instruct-2507,2,Qwen3 235BA22B 2507,qwen3-235b-a22b-instruct-2507-reasoning,24979.838583244284,616965.6911007558,158054.4703159999,51.2,0.512,775020.1614167558
ifbench,qwen3-30b-a3b-2507,2,Qwen3 30B A3B2507,qwen3-30b-a3b-2507,24906.68912074697,0.0,455093.310879253,33.1,0.331,455093.310879253
ifbench,qwen3-30b-a3b-2507,2,Qwen3 30BA3B 2507,qwen3-30b-a3b-2507,24824.3993396183,562505.5732109826,112670.027449399,50.7,0.507,675175.6006603816
ifbench,qwen3-4b-2507-instruct,2,Qwen3 4B 2507,qwen3-4b-2507-instruct-reasoning,24459.42261173904,0.0,825540.577388261,33.5,0.335,825540.577388261
ifbench,qwen3-4b-2507-instruct,2,Qwen3 4B2507,qwen3-4b-2507-instruct-reasoning,24333.37786552136,797784.2761787431,177882.34595573554,49.8,0.498,975666.6221344786
ifbench,qwen3-5-122b-a10b,2,Qwen3.5 122B A10B,qwen3-5-122b-a10b,25308.389926513148,0.0,144691.61007348684,50.8,0.508,144691.61007348684
ifbench,qwen3-5-122b-a10b,2,Qwen3.5 122BA10B,qwen3-5-122b-a10b,24435.968004941413,3117732.974551659,357831.0574433999,75.7,0.757,3475564.031995059
ifbench,qwen3-5-35b-a3b,2,Qwen3.5 35B A3B,qwen3-5-35b-a3b-non-reasoning,24341.59473572637,0.0,335658.40526427364,44.5,0.445,335658.40526427364
ifbench,qwen3-5-35b-a3b,2,Qwen3.5 35BA3B,qwen3-5-35b-a3b-non-reasoning,24790.76660754184,3587200.436921866,488008.7964705919,72.5,0.725,4075209.233392458
ifbench,qwen3-5-397b-a17b,2,Qwen3.5 397B A17B,qwen3-5-397b-a17b-non-reasoning,24916.13993075992,0.0,85083.86006924008,51.6,0.516,85083.86006924008
ifbench,qwen3-5-397b-a17b,2,Qwen3.5 397BA17B,qwen3-5-397b-a17b-non-reasoning,24285.90293657137,2607437.2178043146,68276.87925911376,78.8,0.7879999999999999,2675714.0970634283
ifbench,qwen3-max,2,Qwen3 Max,qwen3-max,24142.87417506372,0.0,115857.12582493629,44.1,0.441,115857.12582493629
ifbench,qwen3-max,2,Qwen3 MaxThinking,qwen3-max-thinking,24932.10133160921,1971399.27024322,103668.62842517084,70.7,0.7070000000000001,2075067.898668391
ifbench,qwen3-next-80b-a3b,2,Qwen3 Next 80BA3B,qwen3-next-80b-a3b-reasoning,24943.351487061725,0.0,295056.64851293823,39.7,0.397,295056.64851293823
ifbench,qwen3-next-80b-a3b,2,Qwen3 Next80B A3B,qwen3-next-80b-a3b-reasoning,25479.22281237744,1088683.7012865352,85837.07590108737,60.7,0.607,1174520.7771876226
ifbench,qwen3-omni-30b-a3b,2,Qwen3 Omni 30BA3B,qwen3-omni-30b-a3b-reasoning,24353.481538949058,0.0,455646.5184610509,31.2,0.312,455646.5184610509
ifbench,qwen3-omni-30b-a3b,2,Qwen3 Omni30B A3B,qwen3-omni-30b-a3b-reasoning,24680.97969759257,640604.3686062598,194714.65169614763,43.4,0.434,835319.0203024074
ifbench,qwen3-vl-235b-a22b,2,Qwen3 VL 235BA22B,qwen3-vl-235b-a22b-reasoning,24961.493560725263,0.0,195038.5064392748,42.7,0.427,195038.5064392748
ifbench,qwen3-vl-235b-a22b,2,Qwen3 VL235B A22B,qwen3-vl-235b-a22b-reasoning,24505.226319325608,707348.8539180021,128145.91976267225,56.5,0.565,835494.7736806744
ifbench,qwen3-vl-30b-a3b,2,Qwen3 VL 30B A3B,qwen3-vl-30b-a3b-reasoning,24035.839640355684,0.0,195964.1603596443,33.1,0.331,195964.1603596443
ifbench,qwen3-vl-30b-a3b,2,Qwen3 VL 30BA3B,qwen3-vl-30b-a3b-reasoning,24464.696161173004,611311.4458363297,154223.85800249732,45.1,0.451,765535.3038388271
