benchmark,family_id,variant_count,model,model_slug,input_tokens,reasoning_tokens,answer_tokens,score,score_raw,total_output_tokens
artificial-analysis-long-context-reasoning,deepseek-v3-1-terminus,2,DeepSeek V3.1Terminus,deepseek-v3-1-terminus,9475837.01356212,0.0,24162.986437880645,43.3,0.433,24162.986437880645
artificial-analysis-long-context-reasoning,deepseek-v3-1-terminus,2,DeepSeekV3.1Terminus,deepseek-v3-1-terminus,9411139.457955424,171542.44162527355,17318.10041930272,65.0,0.65,188860.54204457623
artificial-analysis-long-context-reasoning,deepseek-v3-2,2,DeepSeek V3.2,deepseek-v3-2-reasoning,9471983.68136383,0.0,28016.318636170185,39.0,0.39,28016.318636170185
artificial-analysis-long-context-reasoning,deepseek-v3-2,2,DeepSeekV3.2,deepseek-v3-2-reasoning,9469026.612042096,220594.63669662183,10378.751261281226,65.0,0.65,230973.38795790303
artificial-analysis-long-context-reasoning,deepseek-v3-2-reasoning-0925,2,DeepSeek V3.2 Exp,deepseek-v3-2-reasoning-0925,9478035.036229337,0.0,21964.9637706645,43.0,0.43,21964.9637706645
artificial-analysis-long-context-reasoning,deepseek-v3-2-reasoning-0925,2,DeepSeekV3.2 Exp,deepseek-v3-2-reasoning-0925,9451523.96464928,132915.50806959707,15560.52728112523,69.0,0.69,148476.0353507223
artificial-analysis-long-context-reasoning,exaone-4-0-1-2b,2,Exaone 4.0 1.2B,exaone-4-0-1-2b,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,exaone-4-0-1-2b,2,Exaone 4.01.2B,exaone-4-0-1-2b,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,exaone-4-0-32b,2,EXAONE 4.0 32B,exaone-4-0-32b,8486563.156716794,0.0,13436.8432832068,8.0,0.08,13436.8432832068
artificial-analysis-long-context-reasoning,exaone-4-0-32b,2,EXAONE 4.032B,exaone-4-0-32b,8253960.032695418,2653242.852040132,92797.11526445058,14.0,0.14,2746039.9673045827
artificial-analysis-long-context-reasoning,gemini-2-5-flash-lite-preview-09-2025,2,Gemini 2.5Flash-Lite (Sep),gemini-2-5-flash-lite-preview-09-2025-reasoning,9434605.008295592,0.0,65394.991704407286,48.0,0.48,65394.991704407286
artificial-analysis-long-context-reasoning,gemini-2-5-flash-lite-preview-09-2025,2,Gemini 2.5Flash-Lite(Sep),gemini-2-5-flash-lite-preview-09-2025-reasoning,9423340.072096266,154424.27785409038,22235.65004964267,59.0,0.59,176659.92790373304
artificial-analysis-long-context-reasoning,gemini-2-5-flash-preview-09-2025,2,Gemini 2.5 Flash(Sep),gemini-2-5-flash-preview-09-2025,9459139.748299874,0.0,40860.251700124616,56.7,0.5670000000000001,40860.251700124616
artificial-analysis-long-context-reasoning,gemini-2-5-flash-preview-09-2025,2,Gemini 2.5Flash (Sep),gemini-2-5-flash-preview-09-2025,9432214.4746884,144154.57770272,23630.94760888068,64.3,0.643,167785.52531160068
artificial-analysis-long-context-reasoning,gemini-2-5-flash-reasoning-04-2025,2,Gemini 2.5 Flash,gemini-2-5-flash-reasoning-04-2025,9576172.042236373,0.0,23827.95776362677,45.9,0.4589999999999999,23827.95776362677
artificial-analysis-long-context-reasoning,gemini-2-5-flash-reasoning-04-2025,2,Gemini 2.5Flash,gemini-2-5-flash-reasoning-04-2025,9522024.04136021,157468.21050163775,20507.74813815213,61.7,0.617,177975.95863978987
artificial-analysis-long-context-reasoning,gemini-3-flash,2,Gemini 3 Flash,gemini-3-flash-reasoning,9480807.58135526,0.0,19192.41864473916,48.0,0.48,19192.41864473916
artificial-analysis-long-context-reasoning,gemini-3-flash,2,Gemini 3Flash,gemini-3-flash-reasoning,9408217.544753917,469731.1163684908,22051.33887759323,66.3,0.6629999999999999,491782.455246084
artificial-analysis-long-context-reasoning,gemini-3-pro,2,Gemini 3 ProPreview(low),gemini-3-pro-low,9423064.639473025,156904.18872173334,20031.17180524236,67.3,0.6729999999999999,176935.3605269757
artificial-analysis-long-context-reasoning,gemini-3-pro,2,Gemini 3 ProPreview(high),gemini-3-pro,9449392.32187159,331518.8887844419,19088.789343967896,70.7,0.7070000000000001,350607.67812840984
artificial-analysis-long-context-reasoning,gemma-4-26b-a4b,2,Gemma 4 26B A4B,gemma-4-26b-a4b,9470441.237326056,0.0,29558.762673943904,39.7,0.397,29558.762673943904
artificial-analysis-long-context-reasoning,gemma-4-26b-a4b,2,Gemma 4 26BA4B,gemma-4-26b-a4b,9373286.499803388,490165.51226735534,36547.98792925695,55.7,0.557,526713.5001966123
artificial-analysis-long-context-reasoning,gpt-5,4,GPT-5 (minimal),gpt-5-minimal,7294660.107306446,0.0,5339.892693553925,25.0,0.25,5339.892693553925
artificial-analysis-long-context-reasoning,gpt-5,4,GPT-5 (low),gpt-5-low,8211200.213447572,338268.28997523943,50531.49657718881,58.7,0.5870000000000001,388799.78655242827
artificial-analysis-long-context-reasoning,gpt-5,4,GPT-5 (high),gpt-5,9132046.53509921,658183.8615944759,209769.60330631325,75.6,0.7559999999999999,867953.4649007892
artificial-analysis-long-context-reasoning,gpt-5,4,GPT-5(medium),gpt-5-medium,9895318.981027847,976097.3321174846,128583.68685466894,72.8,0.728,1104681.0189721535
artificial-analysis-long-context-reasoning,gpt-5-1,2,GPT-5.1,gpt-5-1-non-reasoning,9486131.62459835,0.0,13868.375401650304,44.0,0.44,13868.375401650304
artificial-analysis-long-context-reasoning,gpt-5-1,2,GPT-5.1(high),gpt-5-1,9399024.029492017,192079.56170346256,8896.408804522602,75.0,0.75,200975.9705079852
artificial-analysis-long-context-reasoning,gpt-5-2,3,GPT-5.2,gpt-5-2-non-reasoning,9389604.786726464,0.0,10395.21327353521,38.0,0.38,10395.21327353521
artificial-analysis-long-context-reasoning,gpt-5-2,3,GPT-5.2(medium),gpt-5-2-medium,9162721.838628804,28180.8288495628,9097.332521634087,63.3,0.633,37278.16137119689
artificial-analysis-long-context-reasoning,gpt-5-2,3,GPT-5.2(xhigh),gpt-5-2,9390455.574505,300564.751436198,8979.674058802939,72.7,0.727,309544.42549500096
artificial-analysis-long-context-reasoning,gpt-5-4,2,GPT-5.4(Non-reasoning),gpt-5-4-non-reasoning,9387027.461097827,0.0,12972.538902170592,47.3,0.473,12972.538902170592
artificial-analysis-long-context-reasoning,gpt-5-4,2,GPT-5.4(xhigh),gpt-5-4,9481090.15740269,210733.9521878868,8175.8904094229265,74.0,0.74,218909.84259730973
artificial-analysis-long-context-reasoning,gpt-5-4-mini,3,GPT-5.4 mini,gpt-5-4-mini-non-reasoning,9389790.711048337,0.0,10209.288951666347,30.3,0.303,10209.288951666347
artificial-analysis-long-context-reasoning,gpt-5-4-mini,3,GPT-5.4 mini(medium),gpt-5-4-mini-medium,9429360.300931867,64232.62878532241,6407.070282811249,61.3,0.613,70639.69906813366
artificial-analysis-long-context-reasoning,gpt-5-4-mini,3,GPT-5.4 mini(xhigh),gpt-5-4-mini,9403065.960604828,590464.0984060962,6469.940989076295,69.3,0.693,596934.0393951725
artificial-analysis-long-context-reasoning,gpt-5-4-nano,2,GPT-5.4 nano,gpt-5-4-nano-medium,9443447.459190916,47725.40332803756,8827.137481046797,57.3,0.573,56552.54080908436
artificial-analysis-long-context-reasoning,gpt-5-4-nano,2,GPT-5.4 nano(xhigh),gpt-5-4-nano,9418257.771795733,373948.9828840332,7793.245320234007,66.0,0.66,381742.2282042672
artificial-analysis-long-context-reasoning,gpt-5-mini,3,GPT-5 mini(minimal),gpt-5-mini-minimal,9482442.777198091,0.0,17557.222801906966,35.7,0.357,17557.222801906966
artificial-analysis-long-context-reasoning,gpt-5-mini,3,GPT-5 mini(medium),gpt-5-mini-medium,9484837.418681348,0.0,115162.58131865344,66.0,0.66,115162.58131865344
artificial-analysis-long-context-reasoning,gpt-5-mini,3,GPT-5 mini(high),gpt-5-mini,9551676.479655595,242544.66169788296,5778.858646520775,68.0,0.68,248323.5203444037
artificial-analysis-long-context-reasoning,gpt-5-nano,3,GPT-5 nano(minimal),gpt-5-nano-minimal,9482163.668386145,0.0,17836.331613856524,20.0,0.2,17836.331613856524
artificial-analysis-long-context-reasoning,gpt-5-nano,3,GPT-5 nano(medium),gpt-5-nano-medium,9560614.65137246,0.0,239385.3486275421,40.0,0.4,239385.3486275421
artificial-analysis-long-context-reasoning,gpt-5-nano,3,GPT-5 nano(high),gpt-5-nano,9466980.909003118,0.0,533019.090996881,41.7,0.417,533019.090996881
artificial-analysis-long-context-reasoning,gpt-oss-120b,2,gpt-oss-120B(low),gpt-oss-120b-low,9424741.89650755,66688.90879595207,8569.194696497929,43.7,0.437,75258.10349245
artificial-analysis-long-context-reasoning,gpt-oss-120b,2,gpt-oss-120B(high),gpt-oss-120b,9517135.547080692,169751.48318684415,13112.969732463896,50.7,0.507,182864.45291930804
artificial-analysis-long-context-reasoning,gpt-oss-20b,2,gpt-oss-20B(low),gpt-oss-20b-low,9465883.468152815,127295.44901700692,6821.082830178032,31.0,0.31,134116.53184718496
artificial-analysis-long-context-reasoning,gpt-oss-20b,2,gpt-oss-20B(high),gpt-oss-20b,9481274.77169302,311641.66375322925,7083.564553750589,30.7,0.307,318725.2283069798
artificial-analysis-long-context-reasoning,grok-4-1-fast,2,Grok 4.1 Fast,grok-4-1-fast,9479180.535947058,0.0,20819.46405294128,22.0,0.22,20819.46405294128
artificial-analysis-long-context-reasoning,grok-4-1-fast,2,Grok 4.1Fast,grok-4-1-fast,9446248.3815545,137712.28004026084,16039.3384052378,68.0,0.68,153751.61844549864
artificial-analysis-long-context-reasoning,grok-4-20,2,Grok 4.20 0309 v2,grok-4-20-non-reasoning,9471434.109297236,0.0,28565.890702763994,17.3,0.173,28565.890702763994
artificial-analysis-long-context-reasoning,grok-4-20,2,Grok 4.200309 v2,grok-4-20-non-reasoning,9442838.367636044,236264.34691655348,20897.285447400307,58.0,0.58,257161.63236395377
artificial-analysis-long-context-reasoning,grok-4-20-0309,2,Grok 4.20 0309,grok-4-20-0309-non-reasoning,9474794.603271805,0.0,25205.39672819757,18.0,0.18,25205.39672819757
artificial-analysis-long-context-reasoning,grok-4-20-0309,2,Grok 4.200309,grok-4-20-0309-non-reasoning,9391495.38121144,189639.3415694698,18865.27721909165,59.0,0.59,208504.61878856143
artificial-analysis-long-context-reasoning,k2-v2,3,K2-V2 (low),k2-v2-low,9415455.571221154,76383.2185729078,8161.2102059389,19.0,0.19,84544.4287788467
artificial-analysis-long-context-reasoning,k2-v2,3,K2-V2(medium),k2-v2-medium,9402387.78153825,88691.8987130081,8920.319748741993,28.0,0.28,97612.21846175008
artificial-analysis-long-context-reasoning,k2-v2,3,K2-V2 (high),k2-v2,9012757.306973971,979787.8498571848,7454.843168844897,33.3,0.3329999999999999,987242.6930260296
artificial-analysis-long-context-reasoning,kimi-k2,2,Kimi K2,kimi-k2,9475180.811984967,0.0,24819.18801503296,51.0,0.51,24819.18801503296
artificial-analysis-long-context-reasoning,kimi-k2,2,Kimi K2Thinking,kimi-k2-thinking,9445265.98402848,239062.68073878204,15671.335232738484,66.3,0.6629999999999999,254734.0159715205
artificial-analysis-long-context-reasoning,llama-3-3-nemotron-super-49b,2,Llama 3.3NemotronSuper 49B,llama-3-3-nemotron-super-49b,9326187.081868056,16960.710887103,56852.20724484135,17.0,0.17,73812.91813194435
artificial-analysis-long-context-reasoning,llama-3-3-nemotron-super-49b,2,Llama 3.3Nemotron Super49B,llama-3-3-nemotron-super-49b,9452352.961282697,0.0,247647.03871730508,11.3,0.113,247647.03871730508
artificial-analysis-long-context-reasoning,llama-nemotron-super-49b-v1-5,2,Llama NemotronSuper 49B v1.5,llama-nemotron-super-49b-v1-5-reasoning,9560657.781406544,0.0,39342.21859345667,22.0,0.22,39342.21859345667
artificial-analysis-long-context-reasoning,llama-nemotron-super-49b-v1-5,2,LlamaNemotronSuper 49B v1.5,llama-nemotron-super-49b-v1-5-reasoning,9052798.79435716,107451.91981719952,39749.28582564015,34.0,0.34,147201.20564283966
artificial-analysis-long-context-reasoning,mistral-small-4,2,Mistral Small 4,mistral-small-4,9479293.344315307,0.0,20706.65568469255,21.3,0.213,20706.65568469255
artificial-analysis-long-context-reasoning,mistral-small-4,2,MistralSmall 4,mistral-small-4,9454916.014419897,136871.5332262178,8212.452353885248,44.7,0.447,145083.98558010306
artificial-analysis-long-context-reasoning,nova-2-0-lite,2,Nova 2.0 Lite,nova-2-0-lite,9387405.039131522,0.0,12594.96086847712,17.7,0.177,12594.96086847712
artificial-analysis-long-context-reasoning,nova-2-0-lite,2,Nova 2.0Lite (high),nova-2-0-lite-reasoning,9457809.563256478,321563.23602354235,20627.200719980225,55.3,0.5529999999999999,342190.4367435226
artificial-analysis-long-context-reasoning,nova-2-0-lite-reasoning,2,Nova 2.0Lite (low),nova-2-0-lite-reasoning-low,9431553.380001703,247923.6579666388,20522.96203165608,52.0,0.52,268446.61999829486
artificial-analysis-long-context-reasoning,nova-2-0-lite-reasoning,2,Nova 2.0Lite(medium),nova-2-0-lite-reasoning-medium,9396994.90057858,281253.8337027903,21751.26571862999,58.3,0.583,303005.0994214203
artificial-analysis-long-context-reasoning,nova-2-0-omni-reasoning,2,Nova 2.0Omni (low),nova-2-0-omni-reasoning-low,9418087.084205184,163348.45876819355,18564.45702662289,51.0,0.51,181912.91579481645
artificial-analysis-long-context-reasoning,nova-2-0-omni-reasoning,2,Nova 2.0Omni(medium),nova-2-0-omni-reasoning-medium,9408813.156276165,171461.1536854914,19725.690038343888,53.7,0.537,191186.84372383528
artificial-analysis-long-context-reasoning,nova-2-0-pro-reasoning,2,Nova 2.0 ProPreview(low),nova-2-0-pro-reasoning-low,9399110.819866164,147622.7851812726,53266.39495256431,61.7,0.617,200889.18013383693
artificial-analysis-long-context-reasoning,nova-2-0-pro-reasoning,2,Nova 2.0 ProPreview(medium),nova-2-0-pro-reasoning-medium,9397774.45943464,147132.98265895116,55092.55790640992,54.3,0.5429999999999999,202225.5405653611
artificial-analysis-long-context-reasoning,nvidia-nemotron-3-nano-30b-a3b,2,NVIDIA Nemotron 3Nano,nvidia-nemotron-3-nano-30b-a3b-reasoning,9454407.007368265,0.0,45592.99263173565,6.7,0.067,45592.99263173565
artificial-analysis-long-context-reasoning,nvidia-nemotron-3-nano-30b-a3b,2,NVIDIANemotron 3Nano,nvidia-nemotron-3-nano-30b-a3b-reasoning,9464863.025880745,426327.944362104,8809.029757153494,33.7,0.337,435136.9741192575
artificial-analysis-long-context-reasoning,nvidia-nemotron-nano-12b-v2-vl,2,NVIDIA NemotronNano 12B v2 VL,nvidia-nemotron-nano-12b-v2-vl-reasoning,9179926.565992068,0.0,20073.434007932192,17.0,0.17,20073.434007932192
artificial-analysis-long-context-reasoning,nvidia-nemotron-nano-12b-v2-vl,2,NVIDIANemotronNano 12B v2 VL,nvidia-nemotron-nano-12b-v2-vl-reasoning,9395701.84614638,146367.47815297297,57930.675700649525,40.0,0.4,204298.1538536225
artificial-analysis-long-context-reasoning,nvidia-nemotron-nano-9b-v2,2,NVIDIANemotronNano 9B V2,nvidia-nemotron-nano-9b-v2,9360499.575501096,227779.33693094584,11721.087567959194,21.0,0.21,239500.42449890505
artificial-analysis-long-context-reasoning,nvidia-nemotron-nano-9b-v2,2,NVIDIA NemotronNano 9B V2,nvidia-nemotron-nano-9b-v2,9550218.44008048,0.0,349781.5599195184,22.7,0.2269999999999999,349781.5599195184
artificial-analysis-long-context-reasoning,qwen3-235b-a22b-instruct-2507,2,Qwen3 235B 2507,qwen3-235b-a22b-instruct-2507,9576789.558014486,0.0,23210.441985513746,31.2,0.312,23210.441985513746
artificial-analysis-long-context-reasoning,qwen3-235b-a22b-instruct-2507,2,Qwen3 235BA22B 2507,qwen3-235b-a22b-instruct-2507-reasoning,9469696.89441537,477075.6415487472,53227.464035883306,67.0,0.67,530303.1055846305
artificial-analysis-long-context-reasoning,qwen3-30b-a3b-2507,2,Qwen3 30B A3B2507,qwen3-30b-a3b-2507,9543851.273314184,0.0,56148.72668581372,22.7,0.2269999999999999,56148.72668581372
artificial-analysis-long-context-reasoning,qwen3-30b-a3b-2507,2,Qwen3 30BA3B 2507,qwen3-30b-a3b-2507,9544240.434622854,214956.42682041368,40803.13855673253,59.0,0.59,255759.5653771462
artificial-analysis-long-context-reasoning,qwen3-4b-2507-instruct,2,Qwen3 4B2507,qwen3-4b-2507-instruct-reasoning,9476891.18317193,285183.68144161854,37925.13538645218,37.7,0.377,323108.81682807073
artificial-analysis-long-context-reasoning,qwen3-4b-2507-instruct,2,Qwen3 4B 2507,qwen3-4b-2507-instruct-reasoning,9443840.901717464,0.0,356159.0982825362,7.3,0.073,356159.0982825362
artificial-analysis-long-context-reasoning,qwen3-5-122b-a10b,2,Qwen3.5 122B A10B,qwen3-5-122b-a10b,9408369.428365756,0.0,91630.5716342454,56.0,0.56,91630.5716342454
artificial-analysis-long-context-reasoning,qwen3-5-122b-a10b,2,Qwen3.5 122BA10B,qwen3-5-122b-a10b,9420003.47979926,452446.4955647708,27550.02463596953,66.7,0.667,479996.5202007404
artificial-analysis-long-context-reasoning,qwen3-5-35b-a3b,2,Qwen3.5 35B A3B,qwen3-5-35b-a3b-non-reasoning,9293183.088280257,0.0,106816.91171974236,55.3,0.5529999999999999,106816.91171974236
artificial-analysis-long-context-reasoning,qwen3-5-35b-a3b,2,Qwen3.5 35BA3B,qwen3-5-35b-a3b-non-reasoning,9463395.57917463,505512.76504372753,31091.655781642185,62.7,0.627,536604.4208253697
artificial-analysis-long-context-reasoning,qwen3-5-397b-a17b,2,Qwen3.5 397B A17B,qwen3-5-397b-a17b-non-reasoning,9431778.694529423,0.0,68221.30547057519,58.0,0.58,68221.30547057519
artificial-analysis-long-context-reasoning,qwen3-5-397b-a17b,2,Qwen3.5 397BA17B,qwen3-5-397b-a17b-non-reasoning,9465107.630189965,403239.24306180543,31653.126748230457,65.7,0.657,434892.3698100359
artificial-analysis-long-context-reasoning,qwen3-max,2,Qwen3 Max,qwen3-max,9460806.826373806,0.0,39193.17362619346,46.7,0.467,39193.17362619346
artificial-analysis-long-context-reasoning,qwen3-max,2,Qwen3 MaxThinking,qwen3-max-thinking,9463968.16961935,396151.1639077354,39880.66647291484,66.0,0.66,436031.83038065024
artificial-analysis-long-context-reasoning,qwen3-next-80b-a3b,2,Qwen3 Next 80BA3B,qwen3-next-80b-a3b-reasoning,9438228.511851538,0.0,61771.48814846153,51.3,0.513,61771.48814846153
artificial-analysis-long-context-reasoning,qwen3-next-80b-a3b,2,Qwen3 Next80B A3B,qwen3-next-80b-a3b-reasoning,9402127.944775,268242.77026428253,29629.284960718152,60.3,0.603,297872.05522500066
artificial-analysis-long-context-reasoning,qwen3-omni-30b-a3b,2,Qwen3 Omni 30BA3B,qwen3-omni-30b-a3b-reasoning,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,qwen3-omni-30b-a3b,2,Qwen3 Omni30B A3B,qwen3-omni-30b-a3b-reasoning,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,qwen3-vl-235b-a22b,2,Qwen3 VL 235BA22B,qwen3-vl-235b-a22b-reasoning,9455556.023158364,0.0,44443.97684163617,31.7,0.317,44443.97684163617
artificial-analysis-long-context-reasoning,qwen3-vl-235b-a22b,2,Qwen3 VL235B A22B,qwen3-vl-235b-a22b-reasoning,9459223.892834598,313788.63464431453,26987.472521087784,58.7,0.5870000000000001,340776.1071654023
artificial-analysis-long-context-reasoning,qwen3-vl-30b-a3b,2,Qwen3 VL 30B A3B,qwen3-vl-30b-a3b-reasoning,9048265.537770605,0.0,51734.46222939766,23.7,0.237,51734.46222939766
artificial-analysis-long-context-reasoning,qwen3-vl-30b-a3b,2,Qwen3 VL 30BA3B,qwen3-vl-30b-a3b-reasoning,8546380.959970573,227868.2710221132,25750.769007314266,40.7,0.407,253619.04002942744
