benchmark,family_id,variant_count,model,model_slug,input_tokens,reasoning_tokens,answer_tokens,score,score_raw,total_output_tokens
gpqa-diamond,deepseek-v3-2-reasoning-0925,2,DeepSeek V3.2 Exp,deepseek-v3-2-reasoning-0925,49070.56365430552,0.0,200929.4363456945,73.8,0.738,200929.4363456945
gpqa-diamond,deepseek-v3-2-reasoning-0925,2,DeepSeekV3.2 Exp,deepseek-v3-2-reasoning-0925,49086.23576201264,862281.0753206853,78632.68891730212,79.7,0.797,940913.7642379872
gpqa-diamond,exaone-4-0-1-2b,2,Exaone 4.0 1.2B,exaone-4-0-1-2b,48614.69544528529,0.0,171385.30455471473,42.4,0.424,171385.30455471473
gpqa-diamond,exaone-4-0-1-2b,2,Exaone 4.01.2B,exaone-4-0-1-2b,47928.69481434653,1157414.7668008858,94656.53838476774,51.5,0.515,1252071.3051856535
gpqa-diamond,exaone-4-0-32b,2,EXAONE 4.0 32B,exaone-4-0-32b,49246.68891188157,0.0,240753.3110881184,62.8,0.628,240753.3110881184
gpqa-diamond,exaone-4-0-32b,2,EXAONE 4.032B,exaone-4-0-32b,49897.85458273182,1644883.6973900765,105218.44802719168,73.9,0.7390000000000001,1750102.1454172682
gpqa-diamond,gemini-2-5-flash-lite-preview-09-2025,2,Gemini 2.5Flash-Lite (Sep),gemini-2-5-flash-lite-preview-09-2025-reasoning,48859.57805989129,0.0,771140.4219401088,65.1,0.6509999999999999,771140.4219401088
gpqa-diamond,gemini-2-5-flash-lite-preview-09-2025,2,Gemini 2.5Flash-Lite(Sep),gemini-2-5-flash-lite-preview-09-2025-reasoning,50820.0233764669,1185565.401648173,163614.5749753596,70.9,0.7090000000000001,1349179.9766235328
gpqa-diamond,gemini-2-5-flash-preview-09-2025,2,Gemini 2.5 Flash(Sep),gemini-2-5-flash-preview-09-2025,49468.95658130469,0.0,560531.0434186953,76.6,0.7659999999999999,560531.0434186953
gpqa-diamond,gemini-2-5-flash-preview-09-2025,2,Gemini 2.5Flash (Sep),gemini-2-5-flash-preview-09-2025,49691.4809008711,880988.1253936354,169320.3937054935,79.3,0.7929999999999999,1050308.519099129
gpqa-diamond,gemini-2-5-flash-reasoning-04-2025,2,Gemini 2.5 Flash,gemini-2-5-flash-reasoning-04-2025,48978.82273738387,0.0,361021.1772626161,68.3,0.6829999999999999,361021.1772626161
gpqa-diamond,gemini-2-5-flash-reasoning-04-2025,2,Gemini 2.5Flash,gemini-2-5-flash-reasoning-04-2025,49901.48341648066,2105445.2223596363,244653.2942238833,79.0,0.79,2350098.5165835195
gpqa-diamond,gemini-3-flash,2,Gemini 3 Flash,gemini-3-flash-reasoning,48882.698238981786,0.0,121117.3017610182,81.2,0.812,121117.3017610182
gpqa-diamond,gemini-3-flash,2,Gemini 3Flash,gemini-3-flash-reasoning,49131.508684914006,2728921.710782891,121946.78053219464,89.8,0.898,2850868.491315086
gpqa-diamond,gemini-3-pro,2,Gemini 3 ProPreview(low),gemini-3-pro-low,49179.458177141794,26474.54793876074,324345.9938840975,88.7,0.887,350820.5418228582
gpqa-diamond,gemini-3-pro,2,Gemini 3 ProPreview(high),gemini-3-pro,49565.29360099907,1388118.760691116,162315.945707885,90.8,0.908,1550434.7063990012
gpqa-diamond,gemma-4-26b-a4b,2,Gemma 4 26B A4B,gemma-4-26b-a4b,49574.37842393682,0.0,290425.6215760632,71.4,0.7140000000000001,290425.6215760632
gpqa-diamond,gemma-4-26b-a4b,2,Gemma 4 26BA4B,gemma-4-26b-a4b,49872.24373937563,2312610.616863989,137517.1393966355,79.2,0.792,2450127.756260624
gpqa-diamond,gpt-5,4,GPT-5 (minimal),gpt-5-minimal,47651.045421775074,0.0,52348.954578224926,67.3,0.6729999999999999,52348.954578224926
gpqa-diamond,gpt-5,4,GPT-5 (low),gpt-5-low,49580.4185206304,263697.73038639186,16721.85109297772,80.8,0.8079999999999999,280419.5814793696
gpqa-diamond,gpt-5,4,GPT-5(medium),gpt-5-medium,49323.500496861656,680028.2726111236,20648.226892014714,84.2,0.8420000000000001,700676.4995031384
gpqa-diamond,gpt-5,4,GPT-5 (high),gpt-5,48523.343746603496,1327996.1207864024,23480.53546699421,85.4,0.8540000000000001,1351476.6562533963
gpqa-diamond,gpt-5-1,2,GPT-5.1,gpt-5-1-non-reasoning,47560.59784713159,0.0,52439.40215286841,64.3,0.643,52439.40215286841
gpqa-diamond,gpt-5-1,2,GPT-5.1(high),gpt-5-1,48528.02025984678,1404311.9336734978,47160.04606665542,87.3,0.873,1451471.979740153
gpqa-diamond,gpt-5-2,3,GPT-5.2,gpt-5-2-non-reasoning,48883.59154500703,0.0,49116.40845499297,71.2,0.7120000000000001,49116.40845499297
gpqa-diamond,gpt-5-2,3,GPT-5.2(medium),gpt-5-2-medium,49707.58838239802,294380.7784499472,45911.63316765484,86.4,0.8640000000000001,340292.41161760205
gpqa-diamond,gpt-5-2,3,GPT-5.2(xhigh),gpt-5-2,48636.93677975392,1501251.1399591404,50111.92326110567,90.3,0.903,1551363.0632202462
gpqa-diamond,gpt-5-4,2,GPT-5.4(Non-reasoning),gpt-5-4-non-reasoning,49058.85770306175,0.0,60941.142296938255,74.8,0.748,60941.142296938255
gpqa-diamond,gpt-5-4,2,GPT-5.4(xhigh),gpt-5-4,51027.75978007649,1205452.411634388,43519.8285855353,92.0,0.92,1248972.2402199232
gpqa-diamond,gpt-5-4-mini,3,GPT-5.4 mini,gpt-5-4-mini-non-reasoning,49128.00120920469,0.0,36871.99879079531,60.6,0.606,36871.99879079531
gpqa-diamond,gpt-5-4-mini,3,GPT-5.4 mini(medium),gpt-5-4-mini-medium,49547.27333327718,513653.1095367087,26799.617130014103,82.3,0.823,540452.7266667228
gpqa-diamond,gpt-5-4-mini,3,GPT-5.4 mini(xhigh),gpt-5-4-mini,48630.85899802618,3328254.339036231,23114.80196574304,87.5,0.875,3351369.1410019738
gpqa-diamond,gpt-5-4-nano,2,GPT-5.4 nano,gpt-5-4-nano-medium,49250.40198681812,392556.7384446683,48192.85956851359,76.1,0.7609999999999999,440749.5980131819
gpqa-diamond,gpt-5-4-nano,2,GPT-5.4 nano(xhigh),gpt-5-4-nano,48897.40749674001,3306829.001566601,44273.59093665904,81.7,0.8170000000000001,3351102.59250326
gpqa-diamond,gpt-5-mini,3,GPT-5 mini(minimal),gpt-5-mini-minimal,48367.29262948936,0.0,61632.707370510645,68.7,0.687,61632.707370510645
gpqa-diamond,gpt-5-mini,3,GPT-5 mini(medium),gpt-5-mini-medium,49483.35573046772,441258.2837396784,29258.36052985386,80.3,0.8029999999999999,470516.6442695322
gpqa-diamond,gpt-5-mini,3,GPT-5 mini(high),gpt-5-mini,51247.84524499725,1416026.0700370322,32726.084717970472,82.8,0.828,1448752.1547550028
gpqa-diamond,gpt-5-nano,3,GPT-5 nano(minimal),gpt-5-nano-minimal,49832.04785919111,0.0,11167.95214080889,42.8,0.428,11167.95214080889
gpqa-diamond,gpt-5-nano,3,GPT-5 nano(medium),gpt-5-nano-medium,49435.474284610296,918632.7636263244,21931.76208906525,67.0,0.67,940564.5257153896
gpqa-diamond,gpt-5-nano,3,GPT-5 nano(high),gpt-5-nano,49276.421248836334,2322301.335818576,28422.24293258805,67.6,0.6759999999999999,2350723.578751164
gpqa-diamond,gpt-oss-120b,2,gpt-oss-120B(low),gpt-oss-120b-low,48138.07542168883,133395.72923273745,8466.195345573726,67.2,0.672,141861.92457831118
gpqa-diamond,gpt-oss-120b,2,gpt-oss-120B(high),gpt-oss-120b,49347.87665089922,2113486.6584187755,37165.46493032547,78.2,0.782,2150652.123349101
gpqa-diamond,gpt-oss-20b,2,gpt-oss-20B(low),gpt-oss-20b-low,49455.106697088406,349336.3306938665,21208.56260904512,61.1,0.611,370544.8933029116
gpqa-diamond,gpt-oss-20b,2,gpt-oss-20B(high),gpt-oss-20b,49489.37785950893,2233231.846845327,17278.77529516387,68.8,0.688,2250510.622140491
gpqa-diamond,grok-4-1-fast,2,Grok 4.1 Fast,grok-4-1-fast,47891.88197383144,0.0,122108.11802616857,63.7,0.637,122108.11802616857
gpqa-diamond,grok-4-1-fast,2,Grok 4.1Fast,grok-4-1-fast,47272.89871234061,912828.2051750792,39898.89611258032,85.3,0.853,952727.1012876596
gpqa-diamond,grok-4-20,2,Grok 4.20 0309 v2,grok-4-20-non-reasoning,49120.83617359772,0.0,940879.1638264024,77.6,0.7759999999999999,940879.1638264024
gpqa-diamond,grok-4-20,2,Grok 4.200309 v2,grok-4-20-non-reasoning,50166.13912510843,1233460.9157343504,116372.9451405412,91.1,0.911,1349833.8608748915
gpqa-diamond,grok-4-20-0309,2,Grok 4.20 0309,grok-4-20-0309-non-reasoning,48437.21522463615,0.0,751562.7847753639,78.5,0.785,751562.7847753639
gpqa-diamond,grok-4-20-0309,2,Grok 4.200309,grok-4-20-0309-non-reasoning,48866.95470673388,1046783.7298222228,104349.3154710433,88.5,0.885,1151133.0452932662
gpqa-diamond,k2-v2,3,K2-V2 (low),k2-v2-low,49915.3138901195,73930.17568557958,16154.510424300925,54.1,0.541,90084.68610988052
gpqa-diamond,k2-v2,3,K2-V2(medium),k2-v2-medium,49156.807039832565,362923.149589444,17920.043370723448,59.8,0.598,380843.1929601674
gpqa-diamond,k2-v2,3,K2-V2 (high),k2-v2,48670.20983865026,2633108.674803292,18221.115358057697,68.1,0.6809999999999999,2651329.79016135
gpqa-diamond,kimi-k2,2,Kimi K2,kimi-k2,48575.85119718337,0.0,421424.14880281663,76.6,0.7659999999999999,421424.14880281663
gpqa-diamond,kimi-k2,2,Kimi K2Thinking,kimi-k2-thinking,48684.16411117496,2413508.6169345416,37807.2189542834,83.8,0.838,2451315.835888825
gpqa-diamond,llama-3-3-nemotron-super-49b,2,Llama 3.3Nemotron Super49B,llama-3-3-nemotron-super-49b,50718.02664904909,0.0,179281.97335095092,51.7,0.517,179281.97335095092
gpqa-diamond,llama-3-3-nemotron-super-49b,2,Llama 3.3NemotronSuper 49B,llama-3-3-nemotron-super-49b,48262.58576346011,904730.6852529568,47006.72898358293,64.3,0.643,951737.4142365396
gpqa-diamond,llama-nemotron-super-49b-v1-5,2,Llama NemotronSuper 49B v1.5,llama-nemotron-super-49b-v1-5-reasoning,50155.06189828269,0.0,149844.9381017173,48.1,0.481,149844.9381017173
gpqa-diamond,llama-nemotron-super-49b-v1-5,2,LlamaNemotronSuper 49B v1.5,llama-nemotron-super-49b-v1-5-reasoning,50081.76902145965,2043693.635977449,106224.59500109166,74.8,0.748,2149918.2309785406
gpqa-diamond,mistral-small-4,2,Mistral Small 4,mistral-small-4,48458.12914162495,0.0,111541.87085837504,57.1,0.5710000000000001,111541.87085837504
gpqa-diamond,mistral-small-4,2,MistralSmall 4,mistral-small-4,49724.55089820443,1651241.2920637585,99034.15703803704,76.9,0.769,1750275.4491017954
gpqa-diamond,nova-2-0-lite,2,Nova 2.0 Lite,nova-2-0-lite,48764.33531337395,0.0,481235.66468662606,60.3,0.603,481235.66468662606
gpqa-diamond,nova-2-0-lite,2,Nova 2.0Lite (high),nova-2-0-lite-reasoning,48919.522622894256,8881631.463341912,169449.01403519386,81.1,0.8109999999999999,9051080.477377106
gpqa-diamond,nova-2-0-lite-reasoning,2,Nova 2.0Lite (low),nova-2-0-lite-reasoning-low,49065.27123112648,425132.8193656621,125801.90940321138,69.8,0.698,550934.7287688735
gpqa-diamond,nova-2-0-lite-reasoning,2,Nova 2.0Lite(medium),nova-2-0-lite-reasoning-medium,50284.79080169905,1881046.437446663,168668.77175163786,76.8,0.768,2049715.2091983007
gpqa-diamond,nova-2-0-omni-reasoning,2,Nova 2.0Omni (low),nova-2-0-omni-reasoning-low,48873.77141669474,520374.5583038869,100751.6702794184,69.9,0.6990000000000001,621126.2285833053
gpqa-diamond,nova-2-0-omni-reasoning,2,Nova 2.0Omni(medium),nova-2-0-omni-reasoning-medium,48417.25852748504,1211409.699302035,140173.04217048,76.0,0.76,1351582.7414725148
gpqa-diamond,nova-2-0-pro-reasoning,2,Nova 2.0 ProPreview(low),nova-2-0-pro-reasoning-low,48981.3008643416,467164.6899705236,83854.00916513479,75.1,0.7509999999999999,551018.6991356583
gpqa-diamond,nova-2-0-pro-reasoning,2,Nova 2.0 ProPreview(medium),nova-2-0-pro-reasoning-medium,50296.06653417248,1205231.2156057546,144472.7178600729,78.5,0.785,1349703.9334658275
gpqa-diamond,nvidia-nemotron-3-nano-30b-a3b,2,NVIDIA Nemotron 3Nano,nvidia-nemotron-3-nano-30b-a3b-reasoning,48294.88859764141,0.0,71705.11140235858,39.9,0.3989999999999999,71705.11140235858
gpqa-diamond,nvidia-nemotron-3-nano-30b-a3b,2,NVIDIANemotron 3Nano,nvidia-nemotron-3-nano-30b-a3b-reasoning,49365.53600947767,3927840.6320701647,22793.83192035758,75.7,0.757,3950634.463990522
gpqa-diamond,nvidia-nemotron-nano-12b-v2-vl,2,NVIDIA NemotronNano 12B v2 VL,nvidia-nemotron-nano-12b-v2-vl-reasoning,48208.6437762068,0.0,101791.3562237932,43.9,0.439,101791.3562237932
gpqa-diamond,nvidia-nemotron-nano-12b-v2-vl,2,NVIDIANemotronNano 12B v2 VL,nvidia-nemotron-nano-12b-v2-vl-reasoning,50819.47769674723,1337357.3981927896,111823.12411046312,57.2,0.5720000000000001,1449180.5223032527
gpqa-diamond,nvidia-nemotron-nano-9b-v2,2,NVIDIA NemotronNano 9B V2,nvidia-nemotron-nano-9b-v2,48678.10222366777,0.0,1051321.8977763322,55.7,0.557,1051321.8977763322
gpqa-diamond,nvidia-nemotron-nano-9b-v2,2,NVIDIANemotronNano 9B V2,nvidia-nemotron-nano-9b-v2,49127.0205715922,1390912.4245537636,59960.5548746441,57.0,0.57,1450872.9794284075
gpqa-diamond,o3-mini,2,o3-mini,o3-mini,51131.305476704416,509573.8271083469,79294.86741494865,74.8,0.748,588868.6945232956
gpqa-diamond,o3-mini,2,o3-mini(high),o3-mini-high,50193.18604729819,1161627.1385233055,88179.67542939629,77.3,0.773,1249806.813952702
gpqa-diamond,qwen3-235b-a22b-instruct-2507,2,Qwen3 235B 2507,qwen3-235b-a22b-instruct-2507,48997.83649165002,0.0,511002.16350835,75.3,0.753,511002.16350835
gpqa-diamond,qwen3-235b-a22b-instruct-2507,2,Qwen3 235BA22B 2507,qwen3-235b-a22b-instruct-2507-reasoning,50861.23437356784,1514397.3834022996,134741.38222413254,79.0,0.79,1649138.765626432
gpqa-diamond,qwen3-30b-a3b-2507,2,Qwen3 30B A3B2507,qwen3-30b-a3b-2507,49886.3603960542,0.0,550113.6396039458,65.9,0.659,550113.6396039458
gpqa-diamond,qwen3-30b-a3b-2507,2,Qwen3 30BA3B 2507,qwen3-30b-a3b-2507,50134.1189508321,1218935.0095613473,130930.87148782062,70.7,0.7070000000000001,1349865.8810491678
gpqa-diamond,qwen3-4b-2507-instruct,2,Qwen3 4B 2507,qwen3-4b-2507-instruct-reasoning,48477.234157316125,0.0,251522.76584268385,51.7,0.517,251522.76584268385
gpqa-diamond,qwen3-4b-2507-instruct,2,Qwen3 4B2507,qwen3-4b-2507-instruct-reasoning,49889.88606328576,1495592.8143712562,154517.29956545812,66.7,0.667,1650110.1139367144
gpqa-diamond,qwen3-5-122b-a10b,2,Qwen3.5 122B A10B,qwen3-5-122b-a10b,48378.62384534713,0.0,561621.3761546529,82.7,0.8270000000000001,561621.3761546529
gpqa-diamond,qwen3-5-122b-a10b,2,Qwen3.5 122BA10B,qwen3-5-122b-a10b,50601.01014624332,1288901.6881471446,160497.30170661196,85.7,0.857,1449398.9898537565
gpqa-diamond,qwen3-5-35b-a3b,2,Qwen3.5 35B A3B,qwen3-5-35b-a3b-non-reasoning,49081.74615244771,0.0,620918.2538475523,81.9,0.8190000000000001,620918.2538475523
gpqa-diamond,qwen3-5-35b-a3b,2,Qwen3.5 35BA3B,qwen3-5-35b-a3b-non-reasoning,49757.94361420492,1381736.0739132508,168505.9824725441,84.5,0.845,1550242.056385795
gpqa-diamond,qwen3-5-397b-a17b,2,Qwen3.5 397B A17B,qwen3-5-397b-a17b-non-reasoning,48740.85464150269,0.0,511259.1453584973,86.1,0.861,511259.1453584973
gpqa-diamond,qwen3-5-397b-a17b,2,Qwen3.5 397BA17B,qwen3-5-397b-a17b-non-reasoning,48206.774268154215,1205310.6449781694,146482.58075367636,89.3,0.893,1351793.2257318457
gpqa-diamond,qwen3-max,2,Qwen3 Max,qwen3-max,49215.17646747237,0.0,330784.8235325276,76.4,0.764,330784.8235325276
gpqa-diamond,qwen3-max,2,Qwen3 MaxThinking,qwen3-max-thinking,49847.35102669308,2175557.056728264,174595.59224504314,86.1,0.861,2350152.648973307
gpqa-diamond,qwen3-next-80b-a3b,2,Qwen3 Next 80BA3B,qwen3-next-80b-a3b-reasoning,48992.60074070583,0.0,591007.3992592942,73.8,0.738,591007.3992592942
gpqa-diamond,qwen3-next-80b-a3b,2,Qwen3 Next80B A3B,qwen3-next-80b-a3b-reasoning,48659.38466746698,1999123.06290538,152217.5524271534,75.9,0.759,2151340.6153325336
gpqa-diamond,qwen3-omni-30b-a3b,2,Qwen3 Omni 30BA3B,qwen3-omni-30b-a3b-reasoning,49207.920792080055,0.0,650792.07920792,62.0,0.62,650792.07920792
gpqa-diamond,qwen3-omni-30b-a3b,2,Qwen3 Omni30B A3B,qwen3-omni-30b-a3b-reasoning,48175.203402576895,1093806.1681119355,158018.62848548737,72.6,0.726,1251824.7965974228
gpqa-diamond,qwen3-vl-235b-a22b,2,Qwen3 VL 235BA22B,qwen3-vl-235b-a22b-reasoning,48537.29677131028,0.0,351462.70322868973,71.2,0.7120000000000001,351462.70322868973
gpqa-diamond,qwen3-vl-235b-a22b,2,Qwen3 VL235B A22B,qwen3-vl-235b-a22b-reasoning,47519.31330472184,1037704.8902859206,114775.79640935751,77.2,0.772,1152480.6866952782
gpqa-diamond,qwen3-vl-30b-a3b,2,Qwen3 VL 30B A3B,qwen3-vl-30b-a3b-reasoning,48909.81820389164,0.0,771090.1817961084,69.5,0.695,771090.1817961084
gpqa-diamond,qwen3-vl-30b-a3b,2,Qwen3 VL 30BA3B,qwen3-vl-30b-a3b-reasoning,47756.20734143717,1319825.584673016,132418.20798554688,72.0,0.72,1452243.792658563
gpqa-diamond,sonar,2,Sonar,sonar,50530.87331396218,0.0,139469.12668603784,47.1,0.471,139469.12668603784
gpqa-diamond,sonar,2,SonarReasoning,sonar-reasoning,51428.308600414144,631801.0463846057,96770.64501498012,62.3,0.623,728571.6913995858
